Gen,NbVert,tRewAvg,tRewMax,tDistMax,vRewAvg,vRewMax,vDistMax,vSuccess,T_mutat,T_eval,T_val,T_total,seed,instrType,instrSetName
10,2114,-281.77,-60.36,64.55,-67.93,-64.63,68.25,0.21,3.67,408.41,5.04,4212.76,6,fixedpt,compZmmul
11,2119,-246.62,-56.04,59.55,-64.46,-56.01,60.21,0.25,3.84,432.94,6.18,4665.56,6,fixedpt,compZmmul
12,2118,-253.41,-50.27,55.53,-59.57,-54.78,59.67,0.29,4.07,449.06,6.51,5134.9,6,fixedpt,compZmmul
13,2129,-251.31,-48.42,53.82,-57.92,-55.35,60.05,0.28,3.97,453.54,7.3,5609.61,6,fixedpt,compZmmul
14,2119,-268.09,-59.7,64.15,-55.27,-54.79,59.68,0.29,4.3,468.05,6.31,6098.33,6,fixedpt,compZmmul
15,2122,-239.36,-64.11,67.87,-54.12,-50.22,55.74,0.32,3.95,476.09,6.45,6595.71,6,fixedpt,compZmmul
16,2129,-220.62,-51.9,56.5,-56.44,-52.64,57.22,0.27,3.94,532.83,6.65,7151.37,6,fixedpt,compZmmul
17,2128,-207.99,-43.01,47.6,-51.11,-49.95,54.78,0.28,4.17,534.81,6.75,7706.71,6,fixedpt,compZmmul
18,2122,-208.43,-46.9,52.05,-49.74,-48.87,54.3,0.32,4.09,528.12,7.71,8256.7,6,fixedpt,compZmmul
19,2130,-192.76,-51.92,57.32,-48.66,-47.81,53.15,0.31,4.12,532.33,6.84,8809.1,6,fixedpt,compZmmul
20,2126,-215.43,-45.05,50.47,-49.04,-46.2,52.18,0.35,4.38,610.92,8.35,9443.54,6,fixedpt,compZmmul
21,2127,-180.24,-49.99,53.69,-51.32,-49.6,54.27,0.28,4.27,598.67,7.39,10063.51,6,fixedpt,compZmmul
22,2130,-196.41,-55.68,59.38,-49.08,-47.48,53.14,0.33,4.61,625.99,8.87,10711.89,6,fixedpt,compZmmul
23,2131,-179.82,-45.38,50.99,-46.01,-45.03,51.84,0.4,4.71,614.0,8.92,11349.34,6,fixedpt,compZmmul
24,2133,-164.21,-42.99,49.13,-47.02,-42.16,48.5,0.37,4.98,639.73,9.4,12015.29,6,fixedpt,compZmmul
25,2138,-160.49,-43.17,48.93,-42.35,-42.16,48.5,0.37,4.76,683.99,9.57,12723.79,6,fixedpt,compZmmul
26,2143,-171.13,-47.63,53.13,-43.17,-42.16,48.5,0.37,4.99,668.17,9.7,13417.84,6,fixedpt,compZmmul
27,2146,-137.59,-48.24,53.87,-45.74,-42.66,48.68,0.35,4.95,738.11,9.65,14180.92,6,fixedpt,compZmmul
28,2142,-167.12,-45.77,51.45,-44.46,-42.66,48.68,0.35,5.23,715.23,10.09,14921.06,6,fixedpt,compZmmul
29,2144,-152.61,-45.06,50.62,-42.87,-42.06,48.54,0.38,5.24,712.95,10.08,15660.77,6,fixedpt,compZmmul
30,2149,-164.2,-42.63,50.27,-43.31,-41.83,48.88,0.41,5.38,773.12,10.05,16459.26,6,fixedpt,compZmmul
31,2150,-173.08,-44.58,50.83,-42.56,-41.15,48.19,0.41,5.32,779.74,10.69,17265.23,6,fixedpt,compZmmul
32,2152,-158.75,-43.89,49.26,-43.21,-40.97,47.07,0.36,5.39,759.32,11.02,18049.76,6,fixedpt,compZmmul
33,2151,-163.47,-48.33,53.34,-41.88,-40.97,47.07,0.36,5.61,711.29,10.82,18787.15,6,fixedpt,compZmmul
34,2159,-155.45,-36.82,42.21,-40.97,-40.97,47.07,0.36,5.24,766.75,10.67,19578.23,6,fixedpt,compZmmul
35,2152,-153.49,-40.43,46.76,-42.84,-42.72,48.5,0.34,5.19,873.15,10.92,20476.41,6,fixedpt,compZmmul
36,2150,-167.85,-38.84,45.03,-42.85,-39.85,46.71,0.4,5.3,818.65,10.92,21320.57,6,fixedpt,compZmmul
37,2152,-146.08,-37.51,43.97,-42.61,-39.85,46.71,0.4,5.33,767.32,9.99,22113.32,6,fixedpt,compZmmul
38,2156,-153.5,-44.29,50.02,-42.17,-41.87,48.18,0.37,5.43,811.44,11.63,22952.4,6,fixedpt,compZmmul
39,2156,-158.76,-33.95,40.15,-40.13,-38.72,45.48,0.4,5.29,754.82,11.16,23733.47,6,fixedpt,compZmmul
40,2150,-145.42,-28.66,36.51,-41.52,-39.39,46.17,0.4,5.31,891.45,12.57,24653.34,6,fixedpt,compZmmul
41,2144,-130.06,-43.5,49.28,-39.32,-38.89,45.54,0.39,5.11,865.24,11.14,25544.07,6,fixedpt,compZmmul
42,2136,-151.67,-36.8,43.29,-39.4,-39.39,46.17,0.4,5.26,869.95,10.62,26440.46,6,fixedpt,compZmmul
43,2134,-138.2,-42.37,47.58,-41.69,-38.18,44.65,0.38,4.99,846.56,10.43,27314.06,6,fixedpt,compZmmul
44,2136,-150.3,-35.1,40.52,-38.78,-38.18,44.65,0.38,4.97,840.4,10.72,28178.86,6,fixedpt,compZmmul
45,2136,-136.07,-47.69,53.22,-39.69,-38.18,44.65,0.38,4.9,933.79,10.59,29137.57,6,fixedpt,compZmmul
46,2140,-154.59,-40.62,46.12,-39.59,-38.72,45.48,0.4,5.34,926.38,11.87,30092.56,6,fixedpt,compZmmul
47,2141,-138.23,-37.02,43.21,-39.33,-38.98,45.92,0.41,5.16,901.61,10.61,31018.62,6,fixedpt,compZmmul
48,2136,-136.94,-40.55,45.06,-39.26,-38.3,45.24,0.41,5.06,981.72,11.43,32026.45,6,fixedpt,compZmmul
49,2134,-116.62,-32.58,38.32,-39.0,-37.94,43.85,0.35,4.9,1026.49,11.23,33079.21,6,fixedpt,compZmmul
50,2141,-131.22,-26.19,33.49,-38.12,-37.45,43.68,0.37,5.01,1058.58,11.62,34164.85,6,fixedpt,compZmmul
51,2140,-133.35,-23.21,30.22,-36.3,-33.32,39.9,0.39,5.46,1046.46,11.79,35238.63,6,fixedpt,compZmmul
52,2141,-153.6,-36.06,42.24,-36.76,-35.4,42.33,0.41,5.41,1010.91,11.53,36277.24,6,fixedpt,compZmmul
53,2141,-151.0,-21.87,28.89,-35.39,-34.06,41.35,0.43,5.1,959.09,11.36,37263.37,6,fixedpt,compZmmul
54,2145,-130.99,-30.84,37.42,-34.74,-32.13,38.96,0.4,5.43,1029.37,12.03,38320.51,6,fixedpt,compZmmul
55,2153,-151.09,-35.47,40.38,-32.99,-31.01,35.71,0.28,5.39,1047.6,12.27,39395.89,6,fixedpt,compZmmul
56,2158,-143.81,-28.43,35.77,-34.06,-33.3,39.06,0.34,5.35,1033.68,12.43,40458.15,6,fixedpt,compZmmul
57,2161,-144.87,-39.18,44.88,-33.12,-29.05,35.52,0.38,5.33,989.08,11.26,41473.59,6,fixedpt,compZmmul
58,2157,-136.35,-24.3,30.92,-30.31,-29.05,35.52,0.38,5.28,1043.53,10.04,42542.6,6,fixedpt,compZmmul
59,2147,-117.92,-20.29,27.73,-29.05,-29.05,35.52,0.38,5.25,1006.65,10.09,43574.07,6,fixedpt,compZmmul
60,2153,-127.02,-20.94,28.96,-29.05,-29.05,35.52,0.38,5.39,1036.64,10.14,44636.71,6,fixedpt,compZmmul
61,2151,-135.42,-28.44,36.19,-29.75,-29.75,36.08,0.37,5.5,1059.69,10.11,45721.57,6,fixedpt,compZmmul
62,2149,-128.84,-27.91,35.68,-30.23,-26.95,34.76,0.46,5.21,927.61,12.3,46677.04,6,fixedpt,compZmmul
63,2148,-120.68,-18.93,27.03,-29.21,-28.62,34.6,0.35,5.46,992.2,10.59,47695.45,6,fixedpt,compZmmul
64,2149,-129.05,-23.04,29.36,-28.85,-26.08,33.79,0.45,5.39,995.34,10.98,48717.75,6,fixedpt,compZmmul
65,2150,-131.22,-26.51,33.84,-29.9,-28.34,35.33,0.41,5.32,1012.63,10.81,49755.78,6,fixedpt,compZmmul
66,2151,-125.59,-24.41,31.79,-30.0,-27.81,34.64,0.4,5.45,1020.04,11.56,50801.94,6,fixedpt,compZmmul
67,2157,-131.08,-20.12,28.03,-28.81,-26.38,34.02,0.45,5.33,1070.57,10.77,51899.86,6,fixedpt,compZmmul
68,2149,-132.34,-20.98,28.59,-28.42,-28.15,34.28,0.36,5.61,1037.19,10.5,52962.75,6,fixedpt,compZmmul
69,2149,-122.82,-25.16,32.91,-28.4,-27.01,33.8,0.4,5.71,991.54,10.75,53980.53,6,fixedpt,compZmmul
70,2154,-121.41,-23.45,33.02,-27.75,-27.13,34.13,0.41,5.51,973.83,10.46,54980.62,6,fixedpt,compZmmul
71,2163,-121.31,-17.92,26.83,-27.53,-27.09,33.25,0.36,5.7,882.19,11.75,55889.68,6,fixedpt,compZmmul
72,2161,-119.55,-18.47,27.1,-26.79,-24.81,31.64,0.4,5.9,922.87,12.04,56838.77,6,fixedpt,compZmmul
73,2159,-121.88,-18.91,27.39,-24.58,-24.24,31.07,0.4,5.7,908.22,12.38,57775.53,6,fixedpt,compZmmul
74,2157,-132.88,-25.52,33.72,-24.51,-24.51,31.34,0.4,5.65,910.94,12.28,58713.36,6,fixedpt,compZmmul
75,2159,-127.91,-18.54,26.8,-25.1,-24.51,31.34,0.4,5.7,1005.18,12.05,59746.68,6,fixedpt,compZmmul
76,2156,-151.66,-20.18,28.44,-24.54,-23.56,31.38,0.46,5.73,1029.31,11.87,60802.4,6,fixedpt,compZmmul
77,2150,-117.62,-7.65,16.55,-24.78,-23.56,31.38,0.46,5.61,949.6,11.83,61779.7,6,fixedpt,compZmmul
78,2147,-112.29,-11.79,21.31,-23.16,-22.47,30.29,0.46,5.45,1054.35,11.79,62859.94,6,fixedpt,compZmmul
79,2147,-141.73,-17.74,25.79,-23.57,-22.68,30.19,0.44,5.39,1009.35,11.86,63896.66,6,fixedpt,compZmmul
80,2153,-126.83,-14.1,22.54,-24.53,-18.49,26.74,0.48,5.51,968.86,12.34,64893.85,6,fixedpt,compZmmul
81,2156,-130.31,-14.05,22.56,-21.72,-18.2,26.78,0.5,5.77,1079.36,12.39,66000.11,6,fixedpt,compZmmul
82,2152,-137.21,-18.92,26.97,-18.49,-18.49,26.74,0.48,5.59,992.71,12.56,67019.63,6,fixedpt,compZmmul
83,2153,-142.68,-12.1,22.22,-19.69,-18.49,26.74,0.48,5.79,1028.8,12.79,68076.76,6,fixedpt,compZmmul
84,2152,-122.56,-9.32,19.66,-21.62,-18.49,26.74,0.48,5.87,1110.61,12.8,69214.49,6,fixedpt,compZmmul
85,2159,-101.41,-16.03,24.99,-21.19,-17.32,25.56,0.48,5.87,1189.39,12.71,70432.85,6,fixedpt,compZmmul
86,2160,-121.33,-10.02,19.94,-18.49,-18.49,26.74,0.48,5.95,1073.77,12.68,71533.85,6,fixedpt,compZmmul
87,2162,-128.28,-8.26,17.89,-18.48,-18.27,26.71,0.49,6.13,1037.63,13.54,72602.35,6,fixedpt,compZmmul
88,2163,-119.45,-15.58,24.18,-18.45,-17.54,26.6,0.53,6.12,1096.42,14.08,73728.54,6,fixedpt,compZmmul
89,2155,-111.49,-9.63,19.31,-19.24,-18.1,26.31,0.48,5.84,1105.1,12.6,74860.98,6,fixedpt,compZmmul
90,2155,-110.89,-7.26,18.38,-19.74,-18.27,26.71,0.49,5.62,1132.25,12.75,76020.88,6,fixedpt,compZmmul
91,2151,-146.05,-20.72,28.45,-19.91,-17.53,25.78,0.48,5.87,1229.23,12.97,77278.93,6,fixedpt,compZmmul
92,2156,-137.97,-17.71,26.01,-18.45,-17.53,25.78,0.48,5.75,1181.55,13.25,78490.26,6,fixedpt,compZmmul
93,2151,-133.62,-16.67,24.71,-17.55,-17.53,25.78,0.48,5.57,1189.66,12.64,79707.06,6,fixedpt,compZmmul
94,2142,-126.31,-15.39,23.54,-16.4,-11.44,20.81,0.55,5.23,1220.01,12.79,80956.3,6,fixedpt,compZmmul
95,2145,-112.94,-6.93,18.27,-18.79,-17.11,25.54,0.49,5.22,1165.76,12.56,82150.31,6,fixedpt,compZmmul
96,2148,-111.12,-7.98,16.26,-14.81,-13.61,22.33,0.51,5.36,1262.96,12.86,83441.31,6,fixedpt,compZmmul
97,2146,-119.82,-8.93,17.45,-14.37,-11.44,20.81,0.55,5.25,1211.13,12.77,84680.04,6,fixedpt,compZmmul
98,2146,-122.4,-7.6,18.09,-18.14,-16.48,25.29,0.51,5.05,1211.48,11.95,85917.66,6,fixedpt,compZmmul
99,2146,-101.27,-4.41,15.34,-11.44,-11.44,20.81,0.55,5.05,1138.86,12.93,87084.65,6,fixedpt,compZmmul
0,2009,-413.79,-271.69,271.88,-314.49,-303.99,303.99,0.0,0.0,216.46,1.76,228.83,4,fixedpt,compBare
1,2029,-371.9,-224.29,224.81,-279.06,-271.56,271.72,0.01,0.94,289.3,3.35,530.61,4,fixedpt,compBare
2,2049,-359.05,-204.72,205.23,-252.93,-233.48,233.82,0.02,1.26,321.42,4.31,868.35,4,fixedpt,compBare
3,2064,-355.74,-175.84,177.72,-249.25,-223.59,223.76,0.01,1.36,373.24,4.46,1258.97,4,fixedpt,compBare
4,2074,-337.83,-191.67,193.28,-224.95,-217.27,217.44,0.01,1.69,411.44,4.7,1688.46,4,fixedpt,compBare
5,2078,-323.59,-192.76,194.58,-227.22,-218.9,219.07,0.01,1.74,435.13,4.79,2141.51,4,fixedpt,compBare
6,2082,-314.39,-172.28,173.07,-205.0,-201.38,201.55,0.01,2.05,482.18,5.26,2640.41,4,fixedpt,compBare
7,2087,-302.31,-166.6,166.77,-199.01,-189.97,190.13,0.01,2.49,519.93,5.09,3177.42,4,fixedpt,compBare
8,2097,-310.09,-172.04,172.35,-204.13,-199.04,199.2,0.01,2.76,506.64,5.37,3702.18,4,fixedpt,compBare
9,2109,-287.02,-156.37,156.69,-186.74,-172.74,172.9,0.01,3.22,557.01,5.65,4277.72,4,fixedpt,compBare
10,2111,-274.28,-133.1,133.44,-176.8,-169.46,169.62,0.01,3.43,535.3,6.06,4832.72,4,fixedpt,compBare
11,2108,-298.98,-166.64,167.18,-174.72,-171.39,171.54,0.01,3.64,537.95,6.57,5390.8,4,fixedpt,compBare
12,2108,-270.81,-128.65,129.17,-163.79,-151.25,151.4,0.01,3.99,548.48,7.25,5962.23,4,fixedpt,compBare
13,2121,-280.08,-131.97,132.83,-161.17,-151.72,151.87,0.01,3.84,574.51,6.51,6558.3,4,fixedpt,compBare
14,2123,-239.87,-125.42,125.6,-157.04,-150.94,151.09,0.01,3.86,630.14,7.45,7209.09,4,fixedpt,compBare
15,2126,-263.52,-131.79,131.79,-154.54,-151.08,151.24,0.01,4.32,593.22,7.26,7824.44,4,fixedpt,compBare
16,2125,-237.76,-113.31,113.83,-149.09,-136.83,137.5,0.04,4.39,612.47,7.71,8458.81,4,fixedpt,compBare
17,2129,-272.06,-128.08,128.26,-143.16,-133.55,133.71,0.01,4.62,606.18,9.0,9089.2,4,fixedpt,compBare
18,2136,-260.35,-116.73,117.26,-147.15,-134.72,135.23,0.03,4.71,615.15,7.22,9726.72,4,fixedpt,compBare
19,2126,-235.89,-96.5,97.21,-117.83,-100.96,101.67,0.04,4.57,610.75,7.15,10360.9,4,fixedpt,compBare
20,2135,-256.01,-95.96,96.48,-114.93,-102.62,103.33,0.04,4.81,621.77,7.56,11006.05,4,fixedpt,compBare
21,2132,-242.43,-90.69,91.24,-110.55,-91.11,91.83,0.04,5.05,636.42,9.1,11668.16,4,fixedpt,compBare
22,2131,-238.56,-84.68,85.88,-98.81,-90.66,91.32,0.04,5.03,681.14,9.43,12372.36,4,fixedpt,compBare
23,2131,-228.82,-87.07,87.24,-85.65,-76.87,77.74,0.05,5.15,675.57,7.97,13069.44,4,fixedpt,compBare
24,2135,-235.16,-71.01,72.06,-76.62,-72.55,73.41,0.05,5.4,708.07,7.91,13801.23,4,fixedpt,compBare
25,2138,-228.27,-74.75,76.13,-74.06,-72.47,73.34,0.05,5.32,661.41,8.96,14488.34,4,fixedpt,compBare
26,2134,-231.27,-75.13,76.34,-75.55,-71.0,74.25,0.19,5.29,639.86,8.7,15151.87,4,fixedpt,compBare
27,2136,-216.81,-77.48,78.18,-72.92,-71.37,74.62,0.19,5.19,639.37,8.37,15815.92,4,fixedpt,compBare
28,2134,-216.18,-79.02,79.88,-72.94,-71.91,75.38,0.2,5.12,659.39,8.57,16499.2,4,fixedpt,compBare
29,2138,-207.15,-76.52,79.7,-74.36,-71.95,75.43,0.2,5.37,689.52,9.05,17213.18,4,fixedpt,compBare
30,2130,-194.24,-73.78,76.47,-72.52,-71.41,74.88,0.2,5.14,762.47,9.29,18001.51,4,fixedpt,compBare
31,2132,-193.36,-68.88,69.4,-74.1,-71.8,72.67,0.05,5.15,717.67,9.89,18744.04,4,fixedpt,compBare
32,2136,-192.89,-72.72,74.86,-69.63,-68.23,71.52,0.19,5.07,665.9,9.04,19433.27,4,fixedpt,compBare
33,2140,-177.41,-80.82,81.7,-74.86,-72.19,73.06,0.05,5.13,747.57,8.96,20204.32,4,fixedpt,compBare
34,2143,-175.72,-62.82,64.81,-71.0,-68.22,70.32,0.12,5.2,769.65,9.27,21000.29,4,fixedpt,compBare
35,2143,-167.48,-63.62,65.09,-68.6,-67.23,69.99,0.16,5.18,724.82,8.81,21750.34,4,fixedpt,compBare
36,2145,-162.63,-67.85,68.9,-70.66,-68.92,72.22,0.19,5.28,748.5,9.54,22524.03,4,fixedpt,compBare
37,2148,-167.15,-70.49,71.74,-67.38,-65.98,68.08,0.12,5.3,776.44,9.17,23323.7,4,fixedpt,compBare
38,2141,-169.28,-74.05,75.63,-68.85,-65.98,68.08,0.12,5.18,865.36,9.04,24213.23,4,fixedpt,compBare
39,2150,-148.33,-60.03,62.83,-67.23,-67.0,69.43,0.14,5.11,812.22,9.02,25050.04,4,fixedpt,compBare
40,2151,-142.42,-63.55,65.34,-67.08,-62.4,64.68,0.13,5.19,804.16,9.32,25878.33,4,fixedpt,compBare
41,2145,-126.93,-60.09,61.17,-62.93,-62.39,64.67,0.13,5.12,815.75,9.53,26717.83,4,fixedpt,compBare
42,2143,-130.84,-64.83,66.69,-63.03,-62.4,64.68,0.13,5.37,831.98,9.7,27573.8,4,fixedpt,compBare
43,2146,-108.01,-59.9,62.51,-63.33,-62.08,64.18,0.12,5.29,886.3,9.61,28483.96,4,fixedpt,compBare
44,2151,-111.67,-59.1,60.49,-63.58,-63.04,65.15,0.12,5.76,919.55,10.03,29430.78,4,fixedpt,compBare
45,2153,-120.81,-61.71,63.53,-64.04,-63.67,65.78,0.12,5.87,843.88,10.28,30299.88,4,fixedpt,compBare
46,2154,-115.17,-63.89,64.95,-63.14,-62.22,64.33,0.12,5.85,935.77,10.28,31261.28,4,fixedpt,compBare
47,2154,-120.66,-66.49,68.53,-62.81,-61.87,65.38,0.2,5.7,852.37,10.4,32140.07,4,fixedpt,compBare
48,2149,-87.18,-40.81,44.19,-63.29,-61.49,65.0,0.2,5.77,917.25,10.72,33084.71,4,fixedpt,compBare
49,2151,-104.0,-66.01,68.23,-63.41,-62.22,64.33,0.12,5.77,1024.41,10.67,34134.87,4,fixedpt,compBare
50,2146,-101.81,-59.58,61.65,-63.33,-62.23,64.34,0.12,5.82,945.04,11.14,35108.13,4,fixedpt,compBare
51,2147,-104.52,-56.58,57.98,-63.28,-60.8,64.31,0.2,5.79,971.68,11.18,36108.62,4,fixedpt,compBare
52,2149,-92.36,-45.24,50.05,-62.24,-61.85,65.18,0.19,6.06,916.97,11.6,37053.86,4,fixedpt,compBare
53,2149,-96.88,-58.83,61.09,-64.13,-61.06,64.57,0.2,5.78,955.06,10.71,38035.89,4,fixedpt,compBare
54,2152,-102.27,-64.14,67.03,-62.33,-60.8,64.31,0.2,5.81,1009.03,10.61,39071.0,4,fixedpt,compBare
55,2158,-112.16,-66.44,69.32,-63.96,-62.28,65.62,0.19,6.14,974.17,10.81,40072.75,4,fixedpt,compBare
56,2159,-91.48,-48.21,51.63,-63.3,-63.29,66.75,0.2,6.32,1001.74,10.99,41103.16,4,fixedpt,compBare
57,2158,-102.63,-59.41,62.65,-63.23,-62.85,65.45,0.15,6.52,948.85,11.11,42080.04,4,fixedpt,compBare
58,2156,-98.92,-54.98,58.46,-62.33,-60.55,64.06,0.2,6.28,920.45,11.1,43028.14,4,fixedpt,compBare
59,2153,-98.52,-56.83,60.14,-62.57,-62.44,65.95,0.2,6.33,897.23,12.5,43954.27,4,fixedpt,compBare
60,2156,-110.17,-58.25,60.31,-62.21,-61.42,64.42,0.17,5.99,952.02,11.32,44934.64,4,fixedpt,compBare
61,2151,-80.46,-51.75,55.19,-61.98,-61.98,64.98,0.17,6.13,1038.41,11.49,46000.69,4,fixedpt,compBare
62,2154,-116.93,-64.56,66.84,-61.84,-61.75,64.76,0.17,6.23,915.8,11.49,46944.05,4,fixedpt,compBare
63,2164,-98.4,-51.84,54.5,-62.9,-62.03,65.03,0.17,6.42,959.24,11.5,47932.45,4,fixedpt,compBare
64,2155,-91.25,-57.41,60.68,-64.67,-63.0,66.0,0.17,6.15,979.82,12.08,48939.92,4,fixedpt,compBare
65,2155,-93.49,-61.82,64.81,-62.97,-61.49,64.5,0.17,6.12,984.29,12.36,49952.03,4,fixedpt,compBare
66,2158,-102.92,-63.37,66.71,-61.96,-60.55,64.06,0.2,6.06,1023.37,12.37,51003.83,4,fixedpt,compBare
67,2149,-90.47,-55.92,58.86,-62.77,-62.25,65.63,0.19,6.0,1013.92,11.79,52044.92,4,fixedpt,compBare
68,2150,-94.15,-52.94,55.55,-63.69,-61.95,65.15,0.18,6.02,1143.08,12.21,53215.72,4,fixedpt,compBare
69,2152,-95.21,-55.85,58.8,-62.56,-61.72,65.24,0.2,6.18,1087.83,12.13,54331.85,4,fixedpt,compBare
70,2158,-77.76,-44.92,48.79,-61.75,-60.84,63.84,0.17,5.95,1078.62,12.08,55439.28,4,fixedpt,compBare
71,2162,-90.55,-47.01,51.23,-63.45,-63.36,66.53,0.18,6.29,1053.85,11.98,56523.07,4,fixedpt,compBare
72,2159,-97.72,-58.42,61.06,-61.79,-60.38,63.39,0.17,6.03,997.6,12.41,57548.25,4,fixedpt,compBare
73,2158,-92.3,-46.54,51.03,-63.44,-62.93,66.11,0.18,6.35,1040.63,12.17,58617.43,4,fixedpt,compBare
74,2153,-98.98,-45.8,49.76,-62.15,-62.15,65.85,0.21,6.14,1080.54,11.85,59726.91,4,fixedpt,compBare
75,2148,-112.57,-60.0,62.08,-61.98,-61.98,64.98,0.17,5.96,1044.53,10.96,60799.0,4,fixedpt,compBare
76,2156,-104.37,-62.75,65.4,-62.46,-61.55,64.94,0.19,5.84,1055.71,11.9,61882.84,4,fixedpt,compBare
77,2154,-102.72,-50.61,53.62,-62.2,-61.13,64.31,0.18,6.07,1031.97,11.75,62942.14,4,fixedpt,compBare
78,2156,-109.42,-48.58,52.22,-62.23,-61.5,64.5,0.17,6.13,1094.46,12.21,64065.0,4,fixedpt,compBare
79,2154,-103.79,-61.85,65.0,-61.7,-61.15,64.54,0.19,5.74,1072.64,11.44,65163.94,4,fixedpt,compBare
80,2152,-104.79,-51.71,55.37,-61.34,-60.86,63.87,0.17,5.99,1117.66,11.68,66310.38,4,fixedpt,compBare
81,2154,-113.36,-58.09,59.84,-62.89,-61.87,65.41,0.2,5.95,1054.92,11.76,67394.21,4,fixedpt,compBare
82,2146,-105.3,-58.99,61.96,-61.01,-60.86,64.04,0.18,5.82,1120.92,11.83,68542.47,4,fixedpt,compBare
83,2150,-117.97,-61.01,63.8,-59.92,-59.35,62.37,0.17,5.67,1087.97,11.89,69658.08,4,fixedpt,compBare
84,2154,-107.76,-61.65,63.55,-60.8,-59.78,62.79,0.17,5.72,1094.01,12.27,70781.56,4,fixedpt,compBare
85,2151,-108.99,-54.87,57.81,-61.85,-60.69,64.02,0.19,5.7,1115.12,11.67,71924.57,4,fixedpt,compBare
86,2142,-96.26,-56.75,59.77,-61.62,-60.84,63.84,0.17,5.63,1044.7,11.26,72995.88,4,fixedpt,compBare
87,2147,-106.21,-58.81,61.43,-61.19,-60.18,63.72,0.2,5.31,1098.68,11.28,74120.93,4,fixedpt,compBare
88,2150,-108.88,-52.7,55.55,-60.92,-58.93,61.94,0.17,5.36,1236.12,11.27,75383.96,4,fixedpt,compBare
89,2154,-105.54,-53.13,56.24,-60.09,-59.74,63.29,0.2,5.28,1142.38,12.01,76553.57,4,fixedpt,compBare
90,2141,-110.06,-59.0,62.32,-59.2,-57.49,60.5,0.17,5.16,1157.47,12.1,77739.28,4,fixedpt,compBare
91,2146,-114.46,-58.16,61.16,-59.25,-59.02,62.03,0.17,5.2,1101.79,11.01,78868.71,4,fixedpt,compBare
92,2147,-105.04,-55.81,59.13,-57.54,-57.49,60.5,0.17,4.93,1120.74,11.62,80017.88,4,fixedpt,compBare
93,2150,-114.17,-57.27,60.42,-60.35,-58.89,61.89,0.17,4.87,1121.91,10.44,81163.79,4,fixedpt,compBare
94,2140,-106.69,-49.06,51.67,-57.57,-56.86,59.87,0.17,4.85,1251.29,11.8,82443.08,4,fixedpt,compBare
95,2141,-119.2,-60.69,63.86,-57.83,-57.05,60.24,0.18,4.76,1133.18,12.37,83603.43,4,fixedpt,compBare
96,2147,-131.44,-60.84,64.1,-58.07,-56.86,59.87,0.17,4.83,1160.32,11.19,84789.93,4,fixedpt,compBare
97,2154,-131.04,-52.5,55.88,-58.14,-57.18,60.19,0.17,5.06,1137.18,11.35,85953.4,4,fixedpt,compBare
98,2148,-117.78,-47.16,50.71,-61.76,-59.46,62.82,0.19,5.03,1238.18,10.4,87216.94,4,fixedpt,compBare
99,2146,-114.49,-62.89,65.8,-59.72,-59.46,62.82,0.19,4.89,1099.21,11.41,88342.39,4,fixedpt,compBare
0,2009,-424.78,-282.18,282.18,-285.12,-274.26,274.45,0.01,0.01,221.03,2.83,232.23,2,fixedpt,compExpAr
1,2029,-383.29,-227.22,228.82,-231.17,-220.51,221.33,0.05,0.8,260.95,3.95,506.95,2,fixedpt,compExpAr
2,2047,-343.25,-123.09,126.06,-189.62,-177.16,178.55,0.08,1.0,292.27,3.76,812.17,2,fixedpt,compExpAr
3,2066,-321.42,-147.29,149.04,-169.02,-167.56,169.32,0.1,0.98,341.92,2.95,1167.31,2,fixedpt,compExpAr
4,2077,-339.66,-139.38,139.89,-168.15,-160.89,161.06,0.01,1.27,340.5,3.97,1521.61,2,fixedpt,compExpAr
5,2090,-321.49,-143.31,144.91,-166.2,-158.93,159.09,0.01,1.36,363.15,3.07,1898.07,2,fixedpt,compExpAr
6,2089,-316.42,-125.36,125.72,-156.95,-153.98,154.14,0.01,1.49,369.92,2.82,2281.82,2,fixedpt,compExpAr
7,2094,-306.08,-108.76,109.08,-140.48,-125.13,126.71,0.09,1.48,355.27,3.75,2650.62,2,fixedpt,compExpAr
8,2088,-271.07,-87.31,88.5,-120.76,-116.05,116.73,0.04,1.39,343.43,4.36,3008.63,2,fixedpt,compExpAr
9,2094,-260.73,-83.72,85.81,-105.36,-101.18,102.58,0.08,1.29,393.68,3.73,3416.49,2,fixedpt,compExpAr
10,2095,-245.24,-90.36,92.61,-97.84,-87.28,89.19,0.11,1.26,456.22,4.75,3887.04,2,fixedpt,compExpAr
11,2091,-223.13,-78.3,80.4,-99.47,-87.05,88.96,0.11,1.39,415.22,4.49,4316.95,2,fixedpt,compExpAr
12,2094,-210.43,-91.99,93.62,-102.24,-101.24,102.63,0.08,1.42,457.91,4.31,4789.69,2,fixedpt,compExpAr
13,2103,-223.68,-94.27,96.48,-101.45,-97.74,99.33,0.09,1.67,512.44,4.79,5316.34,2,fixedpt,compExpAr
14,2101,-191.14,-79.99,82.36,-102.77,-92.63,94.21,0.09,1.77,510.1,4.55,5842.24,2,fixedpt,compExpAr
15,2099,-183.78,-85.47,87.78,-97.14,-92.09,93.68,0.09,1.66,584.71,4.6,6441.81,2,fixedpt,compExpAr
