Gen,NbVert,tRewAvg,tRewMax,tDistMax,vRewAvg,vRewMax,vDistMax,vSuccess,T_mutat,T_eval,T_val,T_total,seed,instrType,instrSetName
61,2125,-141.5,-52.29,57.52,-63.71,-58.71,63.18,0.26,3.27,890.75,6.43,45446.87,4,float,complete
62,2134,-142.81,-42.58,49.32,-55.81,-51.11,55.58,0.26,2.93,833.55,6.92,46298.05,4,float,complete
63,2143,-143.02,-42.38,47.99,-61.54,-55.76,59.88,0.24,3.31,818.51,6.86,47135.9,4,float,complete
64,2141,-125.68,-34.03,40.55,-52.96,-49.39,53.05,0.21,3.27,843.03,6.49,47996.57,4,float,complete
65,2135,-135.27,-36.13,41.76,-53.29,-50.43,54.55,0.24,3.29,865.12,6.59,48879.24,4,float,complete
66,2129,-149.0,-42.74,47.97,-58.75,-57.01,61.48,0.26,3.34,830.52,7.22,49728.6,4,float,complete
67,2134,-138.25,-36.51,42.13,-50.69,-50.54,54.65,0.24,3.11,872.78,6.48,50618.73,4,float,complete
68,2140,-138.88,-28.37,32.87,-45.54,-38.54,42.48,0.23,3.51,895.62,6.94,51532.79,4,float,complete
69,2142,-107.49,-24.36,31.77,-49.52,-48.73,53.22,0.26,3.18,970.32,7.64,52521.8,4,float,complete
70,2146,-132.76,-34.88,41.14,-44.63,-38.54,42.48,0.23,3.41,892.91,7.41,53434.32,4,float,complete
71,2149,-135.55,-33.37,39.41,-46.64,-43.67,47.5,0.22,3.41,819.09,7.58,54273.95,4,float,complete
72,2151,-126.87,-27.98,33.84,-41.75,-38.54,42.48,0.23,3.58,859.13,7.63,55151.92,4,float,complete
73,2152,-126.87,-21.4,28.06,-39.37,-38.54,42.48,0.23,3.61,867.35,7.89,56039.02,4,float,complete
74,2154,-140.41,-26.94,35.27,-39.33,-33.38,39.96,0.38,3.67,896.43,8.24,56956.31,4,float,complete
75,2158,-135.71,-19.15,26.19,-35.34,-33.38,39.96,0.38,3.65,844.81,8.18,57821.71,4,float,complete
76,2155,-136.95,-28.33,35.21,-37.0,-32.8,39.38,0.38,3.63,870.32,9.03,58713.27,4,float,complete
77,2147,-137.75,-29.52,35.08,-39.53,-38.53,42.65,0.24,3.77,838.05,7.9,59570.87,4,float,complete
78,2148,-123.24,-17.59,26.21,-35.5,-32.8,39.38,0.38,3.53,911.18,8.82,60502.38,4,float,complete
79,2152,-122.39,-22.92,31.83,-33.84,-32.8,39.38,0.38,3.68,859.39,9.0,61381.91,4,float,complete
80,2148,-110.75,-16.02,24.96,-33.28,-32.16,38.74,0.38,3.58,976.3,7.69,62378.35,4,float,complete
81,2151,-109.7,-22.82,30.69,-32.74,-27.71,34.13,0.37,3.65,973.15,9.23,63373.41,4,float,complete
82,2156,-97.72,-13.85,23.05,-27.74,-25.9,32.85,0.4,3.52,1004.15,8.59,64397.64,4,float,complete
83,2155,-106.85,-20.88,28.39,-27.77,-26.63,33.05,0.37,3.6,928.43,8.78,65346.63,4,float,complete
84,2153,-112.35,-28.76,35.27,-28.22,-25.94,32.7,0.39,3.62,906.28,8.81,66274.21,4,float,complete
85,2153,-108.74,-17.68,26.38,-31.77,-25.04,31.99,0.4,3.68,943.11,7.97,67237.17,4,float,complete
86,2151,-99.06,-17.55,24.71,-27.79,-24.95,31.7,0.39,3.57,907.35,8.84,68164.26,4,float,complete
87,2147,-113.87,-22.12,29.65,-25.95,-25.04,31.99,0.4,3.61,934.7,8.96,69118.87,4,float,complete
88,2151,-92.49,-12.7,21.51,-25.92,-21.78,28.72,0.4,3.66,1102.94,9.15,70242.52,4,float,complete
89,2151,-91.96,-9.3,17.3,-27.23,-27.17,33.07,0.34,3.43,1008.3,9.57,71271.59,4,float,complete
90,2153,-91.66,-16.99,24.55,-26.36,-24.13,30.22,0.35,3.46,1065.13,9.2,72357.69,4,float,complete
91,2155,-80.56,-9.01,18.8,-24.11,-24.08,30.17,0.35,3.51,1026.23,8.78,73404.85,4,float,complete
92,2152,-94.28,-22.13,29.79,-24.04,-23.95,29.86,0.34,3.65,1016.95,8.98,74443.23,4,float,complete
93,2155,-78.58,-11.77,19.37,-27.82,-24.32,30.94,0.38,3.77,1030.84,9.77,75494.68,4,float,complete
94,2149,-78.4,-7.58,16.06,-27.41,-25.04,31.13,0.35,3.48,1163.66,9.2,76679.61,4,float,complete
95,2148,-73.58,-13.61,21.33,-26.13,-22.79,29.01,0.36,3.38,993.44,8.96,77693.18,4,float,complete
96,2149,-74.52,-10.42,18.57,-23.83,-22.79,29.0,0.36,3.57,1139.15,9.57,78853.44,4,float,complete
97,2152,-73.91,-14.59,23.72,-22.79,-22.79,29.01,0.36,3.33,1118.02,9.04,79991.22,4,float,complete
98,2158,-67.47,-8.06,17.07,-23.5,-22.35,28.43,0.35,3.26,1153.68,10.72,81166.33,4,float,complete
99,2158,-67.73,-15.27,23.33,-22.51,-21.78,28.01,0.36,3.53,1008.28,9.55,82195.31,4,float,complete
0,2009,-415.52,-259.78,259.78,-266.97,-237.16,237.16,0.0,0.01,203.9,2.6,214.2,7,double,comp
1,2032,-358.56,-201.99,205.46,-222.08,-194.23,196.67,0.14,0.64,300.08,3.42,527.15,7,double,comp
2,2053,-332.09,-208.2,210.6,-199.89,-188.32,190.47,0.13,0.95,356.59,3.14,895.39,7,double,comp
3,2071,-339.84,-197.84,200.14,-188.23,-182.37,184.52,0.13,1.09,385.55,3.33,1294.03,7,double,comp
4,2084,-340.59,-189.01,190.86,-179.48,-172.6,175.61,0.18,1.17,388.21,3.75,1695.13,7,double,comp
5,2089,-292.15,-161.43,162.93,-169.52,-161.81,163.96,0.13,1.22,418.68,3.43,2127.12,7,double,comp
6,2088,-312.21,-145.7,149.72,-163.76,-149.99,154.44,0.26,1.54,423.89,3.69,2564.66,7,double,comp
7,2092,-315.8,-149.62,150.12,-148.83,-143.24,145.56,0.14,1.77,447.23,3.35,3025.63,7,double,comp
8,2094,-289.01,-141.65,143.81,-149.05,-143.24,145.56,0.14,1.64,464.22,3.55,3502.06,7,double,comp
9,2100,-291.53,-140.99,143.21,-144.89,-142.21,144.54,0.14,1.98,478.5,4.83,3996.39,7,double,comp
10,2104,-263.83,-148.53,150.2,-145.13,-142.21,144.53,0.14,1.91,475.13,3.42,4484.09,7,double,comp
11,2104,-265.66,-114.21,116.8,-138.59,-132.51,135.17,0.16,2.06,456.94,4.9,4956.02,7,double,comp
12,2107,-240.04,-99.25,103.47,-122.3,-103.35,108.31,0.29,1.95,502.93,4.16,5473.44,7,double,comp
13,2110,-244.75,-112.62,115.33,-118.36,-103.35,108.31,0.29,2.06,516.27,4.7,6004.54,7,double,comp
14,2119,-250.0,-112.99,117.1,-109.31,-101.4,105.36,0.24,2.32,521.0,5.28,6542.77,7,double,comp
15,2108,-244.65,-92.28,96.69,-101.13,-82.74,87.79,0.31,2.1,543.91,5.18,7101.68,7,double,comp
16,2115,-237.93,-92.93,98.26,-91.26,-64.36,70.95,0.39,2.07,518.87,5.33,7636.96,7,double,comp
17,2121,-219.11,-66.48,72.84,-73.6,-64.36,70.95,0.39,2.32,602.19,5.59,8254.7,7,double,comp
18,2125,-208.38,-55.39,61.66,-61.05,-56.85,63.87,0.42,2.36,627.79,5.58,8898.8,7,double,comp
19,2126,-193.07,-61.44,66.74,-65.49,-56.19,63.41,0.43,2.45,679.83,5.34,9594.11,7,double,comp
20,2118,-176.12,-73.36,79.51,-59.86,-54.28,61.5,0.43,2.49,758.57,6.13,10370.24,7,double,comp
21,2130,-194.55,-62.75,69.13,-53.97,-52.6,59.82,0.43,2.91,733.15,6.53,11121.55,7,double,comp
22,2134,-182.59,-58.05,65.12,-54.69,-53.77,61.02,0.43,2.87,744.29,7.08,11885.14,7,double,comp
23,2132,-158.68,-41.83,49.2,-53.07,-52.09,59.31,0.43,3.02,732.95,6.75,12634.98,7,double,comp
24,2131,-193.03,-58.89,65.38,-58.08,-51.46,58.68,0.43,3.02,803.69,6.67,13456.56,7,double,comp
25,2130,-167.49,-62.75,69.2,-54.56,-52.09,59.31,0.43,2.97,769.33,7.0,14244.13,7,double,comp
26,2128,-163.0,-50.02,57.15,-51.97,-51.46,58.68,0.43,3.22,733.18,6.94,14996.89,7,double,comp
27,2127,-184.03,-55.41,60.26,-52.32,-51.46,58.68,0.43,3.34,790.09,6.91,15804.12,7,double,comp
28,2131,-168.84,-51.81,58.16,-50.77,-46.54,53.77,0.43,3.09,728.24,7.2,16550.59,7,double,comp
29,2135,-156.04,-48.62,54.53,-50.3,-46.52,53.77,0.43,2.98,816.0,7.17,17385.25,7,double,comp
30,2136,-145.36,-48.24,54.32,-50.15,-47.19,54.37,0.43,3.09,955.12,7.13,18358.85,7,double,comp
31,2135,-156.87,-45.9,52.1,-46.47,-44.49,51.37,0.41,3.16,845.0,7.3,19222.49,7,double,comp
32,2133,-161.32,-55.76,61.78,-44.48,-41.74,48.99,0.43,3.03,858.73,7.21,20099.11,7,double,comp
33,2138,-130.96,-50.02,56.43,-44.58,-42.01,49.22,0.43,2.97,821.83,6.94,20937.19,7,double,comp
34,2138,-126.25,-38.92,48.01,-43.53,-41.74,48.99,0.43,2.86,835.83,7.09,21790.6,7,double,comp
35,2135,-160.3,-54.31,60.34,-44.24,-40.9,48.16,0.43,3.0,797.24,6.96,22606.94,7,double,comp
36,2139,-152.74,-50.6,57.13,-45.01,-41.45,48.71,0.43,3.12,851.91,7.28,23479.76,7,double,comp
37,2134,-119.42,-36.83,44.04,-42.5,-41.16,48.08,0.41,3.13,882.58,7.7,24381.74,7,double,comp
38,2141,-125.32,-39.84,48.02,-40.6,-33.54,42.97,0.55,3.17,837.61,7.8,25238.45,7,double,comp
39,2139,-118.78,-32.17,40.42,-35.74,-33.54,42.97,0.55,3.23,931.42,7.88,26189.9,7,double,comp
40,2144,-121.13,-46.62,54.0,-33.4,-32.45,41.87,0.55,3.1,919.28,7.26,27126.99,7,double,comp
41,2144,-104.75,-34.81,43.62,-35.32,-32.14,41.56,0.55,3.0,811.18,6.76,27956.93,7,double,comp
42,2149,-102.66,-36.28,44.22,-33.41,-32.45,41.87,0.55,3.12,995.96,7.45,28971.34,7,double,comp
43,2140,-85.64,-31.17,39.96,-34.99,-32.45,41.87,0.55,3.15,900.79,7.25,29890.97,7,double,comp
44,2134,-113.21,-41.36,48.83,-34.15,-32.45,41.87,0.55,2.97,871.24,7.01,30781.51,7,double,comp
45,2134,-99.9,-33.29,42.28,-32.12,-31.56,41.14,0.56,2.82,987.27,7.14,31786.61,7,double,comp
46,2141,-94.93,-30.65,39.45,-31.64,-31.56,41.14,0.56,2.97,917.55,6.99,32723.91,7,double,comp
47,2140,-96.5,-33.82,42.78,-32.36,-31.77,41.2,0.55,2.96,899.8,7.64,33643.36,7,double,comp
48,2144,-109.58,-36.77,45.24,-32.4,-31.56,41.14,0.56,2.89,874.35,7.59,34536.14,7,double,comp
49,2150,-84.62,-35.92,45.09,-32.97,-31.77,41.2,0.55,2.93,935.2,7.21,35488.72,7,double,comp
50,2153,-106.58,-35.48,43.77,-35.37,-35.23,44.65,0.55,3.0,884.17,6.76,36390.5,7,double,comp
51,2137,-102.9,-33.33,42.01,-31.64,-31.56,41.14,0.56,3.0,898.08,7.27,37307.42,7,double,comp
52,2141,-110.32,-40.34,48.39,-32.22,-29.6,39.22,0.56,2.92,948.26,7.5,38275.45,7,double,comp
53,2146,-98.61,-35.16,44.12,-31.21,-29.19,38.61,0.55,2.91,991.31,7.34,39285.76,7,double,comp
54,2139,-94.06,-32.69,40.18,-33.16,-33.13,42.56,0.55,3.04,993.02,7.09,40296.65,7,double,comp
55,2137,-96.91,-30.06,40.05,-29.1,-28.7,38.14,0.55,2.94,937.16,7.8,41252.72,7,double,comp
56,2139,-92.93,-33.13,41.96,-29.17,-29.14,38.74,0.56,3.0,943.2,8.03,42216.33,7,double,comp
57,2142,-91.53,-35.63,44.11,-30.89,-29.19,38.61,0.55,2.94,995.57,7.76,43229.78,7,double,comp
58,2145,-75.19,-27.68,36.31,-31.91,-28.79,38.22,0.55,3.21,953.22,8.52,44203.6,7,double,comp
59,2138,-88.58,-40.68,48.72,-30.68,-28.93,38.32,0.55,3.24,958.8,9.0,45182.99,7,double,comp
60,2143,-89.67,-34.66,43.19,-30.45,-28.79,38.22,0.55,3.36,962.47,8.34,46165.25,7,double,comp
61,2144,-84.66,-32.23,40.73,-30.45,-28.93,38.32,0.55,3.31,1061.42,9.04,47247.27,7,double,comp
62,2148,-76.47,-25.72,35.87,-33.65,-28.86,38.27,0.55,3.33,1022.67,8.46,48290.79,7,double,comp
63,2149,-69.85,-27.97,36.98,-30.48,-28.93,38.32,0.55,3.29,1011.15,9.04,49323.34,7,double,comp
64,2156,-93.9,-40.44,48.19,-30.78,-27.43,36.87,0.55,3.4,1036.26,8.7,50379.5,7,double,comp
65,2146,-73.21,-35.59,43.47,-29.06,-27.43,36.87,0.55,3.19,943.31,9.14,51344.11,7,double,comp
66,2150,-91.53,-37.49,45.49,-30.53,-29.22,38.64,0.55,3.36,1009.32,8.79,52374.44,7,double,comp
67,2148,-92.47,-40.43,48.88,-30.61,-28.93,38.32,0.55,3.3,1028.94,9.04,53424.22,7,double,comp
68,2145,-81.11,-31.54,40.51,-30.89,-28.93,38.32,0.55,3.3,997.7,9.35,54442.68,7,double,comp
69,2145,-61.08,-27.06,35.57,-29.85,-29.85,38.74,0.52,3.2,1079.54,9.34,55543.65,7,double,comp
70,2134,-87.08,-31.49,40.23,-29.17,-28.8,38.23,0.55,3.23,980.69,8.79,56544.36,7,double,comp
71,2136,-96.79,-38.17,46.33,-30.82,-29.1,38.53,0.55,3.21,976.15,8.08,57540.71,7,double,comp
72,2144,-83.55,-31.08,39.19,-29.03,-27.64,37.01,0.55,3.27,925.0,9.29,58486.09,7,double,comp
73,2152,-74.99,-23.9,32.77,-28.8,-28.78,38.17,0.55,3.22,911.32,7.58,59416.19,7,double,comp
74,2151,-90.11,-34.53,42.95,-29.17,-28.81,38.22,0.55,3.25,983.43,9.33,60420.03,7,double,comp
75,2139,-59.66,-25.78,35.7,-28.22,-25.59,35.3,0.57,2.96,1075.22,8.75,61515.08,7,double,comp
76,2144,-72.65,-30.23,38.12,-28.88,-28.35,37.75,0.55,3.24,987.51,8.46,62521.7,7,double,comp
77,2141,-67.78,-28.04,36.27,-25.6,-25.59,35.3,0.57,3.09,956.28,8.48,63496.87,7,double,comp
78,2142,-82.27,-32.27,40.12,-30.3,-27.88,37.44,0.56,3.15,1029.88,8.96,64546.63,7,double,comp
79,2144,-86.33,-36.69,45.78,-22.43,-21.45,31.66,0.6,3.19,978.21,8.28,65544.0,7,double,comp
80,2140,-85.9,-19.32,30.3,-25.76,-25.23,35.44,0.6,3.18,1017.83,8.06,66581.08,7,double,comp
81,2140,-94.17,-31.36,39.53,-27.91,-25.85,35.85,0.59,2.92,950.69,8.39,67550.84,7,double,comp
82,2148,-99.51,-20.16,30.1,-21.43,-21.42,31.62,0.6,3.19,923.94,9.76,68495.0,7,double,comp
83,2145,-90.04,-21.48,30.67,-23.78,-21.92,32.14,0.6,3.01,932.79,9.0,69448.76,7,double,comp
84,2147,-99.21,-26.68,36.13,-21.42,-21.42,31.62,0.6,3.14,1062.94,9.86,70533.0,7,double,comp
85,2144,-88.49,-12.22,22.92,-24.4,-21.42,31.62,0.6,3.05,996.15,9.39,71551.64,7,double,comp
86,2147,-103.37,-23.23,33.62,-22.98,-22.68,32.87,0.6,2.93,979.9,8.69,72551.15,7,double,comp
87,2148,-97.7,-23.04,32.69,-21.43,-21.42,31.62,0.6,3.22,1057.99,9.36,73629.4,7,double,comp
88,2145,-96.31,-17.38,27.28,-23.43,-21.4,31.71,0.61,2.85,992.67,9.91,74642.71,7,double,comp
89,2139,-90.16,-26.07,35.11,-23.2,-21.42,31.62,0.6,3.03,1105.83,9.19,75769.08,7,double,comp
90,2148,-108.96,-24.38,33.45,-21.96,-21.4,31.71,0.61,3.11,1070.95,9.81,76861.13,7,double,comp
91,2148,-88.6,-18.97,27.38,-22.91,-22.68,32.87,0.6,2.85,1160.2,8.22,78041.1,7,double,comp
92,2139,-95.95,-19.58,29.39,-22.64,-22.63,32.27,0.57,2.89,1105.62,9.86,79166.65,7,double,comp
93,2147,-106.45,-13.33,23.5,-25.56,-20.5,30.71,0.6,3.11,1022.31,10.41,80210.54,7,double,comp
94,2156,-111.21,-31.81,41.33,-23.78,-20.5,30.71,0.6,2.86,895.38,10.49,81126.11,7,double,comp
95,2154,-107.66,-24.19,33.38,-22.03,-20.5,30.71,0.6,3.06,943.11,10.42,82089.48,7,double,comp
96,2149,-108.13,-29.36,38.78,-21.96,-21.42,31.62,0.6,2.93,1112.2,9.1,83221.27,7,double,comp
97,2139,-97.81,-22.34,31.52,-20.6,-20.4,30.61,0.6,3.02,1126.06,11.75,84369.47,7,double,comp
98,2145,-109.47,-21.39,30.06,-21.07,-20.24,30.6,0.61,2.97,1039.3,11.19,85430.64,7,double,comp
99,2150,-97.79,-20.5,29.99,-21.59,-20.4,30.61,0.6,3.11,1095.03,10.45,86547.25,7,double,comp
0,2009,-414.61,-259.78,259.78,-259.43,-237.16,237.16,0.0,0.0,222.37,1.94,233.29,7,double,logexp
1,2032,-354.42,-182.81,185.27,-207.84,-188.14,190.48,0.14,1.02,320.51,3.38,568.76,7,double,logexp
2,2055,-337.67,-197.38,198.57,-191.14,-188.23,190.38,0.13,1.39,362.24,3.66,945.06,7,double,logexp
3,2071,-334.61,-191.46,193.77,-184.6,-175.3,177.45,0.13,1.59,443.76,3.85,1404.42,7,double,logexp
4,2084,-324.29,-187.34,189.08,-176.87,-175.22,177.4,0.13,1.67,433.37,4.07,1853.74,7,double,logexp
5,2087,-295.59,-170.76,172.81,-171.43,-168.28,170.43,0.13,1.82,479.23,4.53,2349.57,7,double,logexp
6,2090,-294.85,-143.21,146.91,-157.26,-113.79,118.74,0.3,1.9,466.63,4.05,2832.26,7,double,logexp
7,2095,-297.71,-128.22,132.28,-145.14,-113.79,118.74,0.3,2.1,502.11,4.34,3351.11,7,double,logexp
8,2098,-293.07,-116.87,121.69,-113.62,-112.82,117.78,0.3,2.25,496.15,4.33,3862.21,7,double,logexp
9,2099,-291.35,-121.2,125.95,-113.84,-113.64,118.6,0.3,2.25,514.08,4.53,4393.87,7,double,logexp
10,2106,-268.0,-123.68,128.39,-113.42,-113.14,118.09,0.3,2.2,549.53,5.14,4959.25,7,double,logexp
11,2102,-255.15,-123.82,127.99,-111.94,-109.28,114.25,0.3,2.42,565.43,5.34,5541.9,7,double,logexp
12,2099,-244.95,-121.05,126.59,-108.98,-94.74,102.05,0.43,2.4,616.5,5.27,6175.99,7,double,logexp
13,2101,-248.58,-114.67,119.77,-106.37,-95.0,102.31,0.43,2.82,612.58,5.67,6806.53,7,double,logexp
14,2108,-224.06,-98.31,105.39,-94.61,-94.12,101.43,0.43,2.65,605.28,5.38,7431.43,7,double,logexp
15,2104,-230.56,-101.69,107.99,-97.54,-94.34,101.65,0.43,2.72,622.94,5.66,8071.79,7,double,logexp
16,2104,-256.48,-112.74,119.15,-94.26,-94.03,101.34,0.43,2.74,598.11,5.45,8688.86,7,double,logexp
17,2108,-219.16,-79.66,85.97,-89.6,-80.34,87.64,0.43,2.84,650.69,5.83,9357.04,7,double,logexp
18,2117,-208.02,-84.57,87.79,-87.91,-82.46,89.76,0.43,2.93,668.31,5.87,10043.99,7,double,logexp
19,2123,-227.16,-79.69,84.69,-84.85,-76.6,82.55,0.36,3.17,684.51,6.21,10746.91,7,double,logexp
20,2128,-208.95,-74.26,81.0,-85.55,-83.8,91.11,0.43,3.18,712.2,6.93,11480.25,7,double,logexp
21,2113,-210.44,-90.93,97.49,-83.95,-76.6,82.55,0.36,3.33,697.26,6.38,12197.68,7,double,logexp
22,2122,-195.99,-76.4,83.14,-83.15,-83.15,90.46,0.43,3.38,736.68,7.64,12956.42,7,double,logexp
23,2131,-143.94,-66.01,73.32,-84.29,-82.86,90.15,0.43,3.5,801.62,6.71,13776.54,7,double,logexp
24,2128,-172.33,-71.35,75.04,-83.69,-76.6,82.55,0.36,3.61,813.85,7.93,14611.58,7,double,logexp
25,2126,-176.13,-77.21,83.86,-75.3,-55.99,64.75,0.52,3.85,806.5,8.04,15439.75,7,double,logexp
26,2133,-162.07,-65.71,73.96,-70.59,-58.97,67.72,0.52,3.89,782.76,8.33,16246.15,7,double,logexp
27,2132,-177.8,-70.95,77.83,-68.91,-68.91,77.68,0.52,3.92,818.73,7.83,17084.58,7,double,logexp
28,2133,-151.86,-53.7,59.99,-54.7,-48.01,55.84,0.46,3.74,824.82,7.5,17930.42,7,double,logexp
29,2129,-172.15,-50.19,56.71,-55.13,-48.01,55.84,0.46,3.75,789.52,7.75,18741.48,7,double,logexp
30,2130,-160.71,-48.5,54.82,-48.01,-48.01,55.84,0.46,3.8,887.18,7.46,19649.68,7,double,logexp
31,2129,-156.4,-39.16,46.93,-46.63,-42.45,51.21,0.52,3.83,839.77,8.23,20511.13,7,double,logexp
32,2124,-164.04,-47.68,55.45,-42.45,-42.45,51.21,0.52,3.86,848.65,8.46,21381.06,7,double,logexp
33,2126,-149.09,-46.78,54.49,-46.82,-42.45,51.21,0.52,3.91,808.67,8.3,22209.32,7,double,logexp
34,2126,-146.04,-45.91,54.29,-42.45,-42.45,51.21,0.52,3.96,814.07,8.12,23044.69,7,double,logexp
35,2130,-157.53,-52.34,59.01,-47.99,-47.93,55.74,0.46,4.03,804.64,7.98,23872.29,7,double,logexp
36,2130,-147.8,-52.94,60.3,-42.67,-37.96,46.6,0.51,3.92,850.4,8.37,24747.81,7,double,logexp
37,2141,-124.77,-39.02,47.36,-42.12,-40.74,49.54,0.52,4.01,899.52,8.6,25670.22,7,double,logexp
38,2142,-129.13,-45.75,53.47,-41.21,-36.74,45.55,0.52,4.29,841.73,8.57,26534.81,7,double,logexp
39,2139,-130.9,-38.08,44.87,-39.07,-36.11,44.91,0.52,4.22,913.55,8.57,27471.74,7,double,logexp
40,2145,-128.49,-43.44,51.44,-39.79,-34.46,43.22,0.52,4.27,886.76,8.66,28380.11,7,double,logexp
41,2150,-124.4,-39.72,47.87,-38.68,-34.14,42.88,0.52,4.44,833.24,9.03,29237.44,7,double,logexp
42,2147,-111.46,-37.94,45.91,-40.45,-34.38,43.15,0.52,4.44,998.34,8.88,30258.56,7,double,logexp
43,2146,-108.55,-41.99,50.15,-38.22,-34.14,42.88,0.52,4.56,899.96,9.33,31182.41,7,double,logexp
44,2150,-122.19,-44.02,51.63,-39.6,-38.58,47.34,0.52,4.74,898.49,9.6,32106.54,7,double,logexp
45,2150,-121.62,-39.69,48.03,-37.26,-34.46,43.22,0.52,4.77,944.14,10.31,33075.59,7,double,logexp
46,2142,-124.98,-26.8,35.22,-36.87,-33.42,42.21,0.52,4.61,886.52,9.42,33988.02,7,double,logexp
47,2142,-125.89,-27.07,35.51,-34.3,-33.42,42.21,0.52,4.49,864.4,9.95,34878.2,7,double,logexp
48,2138,-132.36,-32.7,38.1,-38.29,-34.01,42.72,0.52,4.59,872.19,9.09,35773.34,7,double,logexp
49,2138,-114.53,-34.01,41.98,-36.36,-30.55,39.34,0.52,4.46,905.06,9.62,36700.83,7,double,logexp
50,2149,-132.85,-39.57,46.37,-32.25,-24.65,34.12,0.56,4.58,833.51,10.32,37558.48,7,double,logexp
51,2153,-136.13,-34.81,42.47,-31.79,-30.13,39.28,0.54,4.74,856.85,10.17,38440.46,7,double,logexp
52,2148,-109.69,-35.09,42.39,-30.13,-30.13,39.28,0.54,4.86,938.01,9.25,39403.74,7,double,logexp
53,2148,-103.48,-27.04,35.13,-33.6,-31.3,39.92,0.51,4.33,931.26,10.22,40360.0,7,double,logexp
54,2140,-107.92,-28.62,36.42,-33.29,-30.97,39.95,0.53,4.62,956.4,10.29,41340.8,7,double,logexp
55,2138,-110.15,-30.08,37.78,-28.66,-24.65,34.12,0.56,4.41,945.97,9.71,42310.44,7,double,logexp
56,2141,-111.02,-32.22,40.01,-24.65,-24.65,34.12,0.56,4.55,986.63,9.8,43322.77,7,double,logexp
57,2141,-98.21,-26.79,36.07,-28.75,-22.08,31.74,0.57,4.32,974.1,10.52,44320.24,7,double,logexp
58,2138,-98.35,-19.61,29.0,-22.08,-22.08,31.74,0.57,4.12,946.9,9.19,45291.65,7,double,logexp
59,2142,-103.54,-26.66,35.41,-22.25,-22.06,31.71,0.57,4.19,951.63,9.29,46266.64,7,double,logexp
60,2143,-94.85,-26.11,35.06,-23.48,-21.88,30.28,0.5,4.21,972.85,9.89,47263.16,7,double,logexp
61,2139,-90.93,-24.45,34.54,-23.27,-17.77,27.41,0.57,4.46,1068.44,9.91,48356.18,7,double,logexp
62,2139,-79.87,-15.88,25.32,-23.45,-22.86,31.12,0.49,3.91,1095.82,9.93,49476.72,7,double,logexp
63,2132,-77.73,-14.44,22.91,-20.39,-18.47,26.86,0.5,4.09,1071.65,10.43,50573.82,7,double,logexp
64,2144,-94.64,-26.84,33.84,-19.48,-18.47,26.86,0.5,4.24,1083.64,10.82,51681.61,7,double,logexp
65,2146,-93.33,-24.26,31.98,-19.69,-19.17,27.56,0.5,4.44,1029.6,12.15,52738.59,7,double,logexp
66,2146,-87.49,-27.0,34.09,-19.74,-18.47,26.86,0.5,4.4,1101.12,11.62,53866.31,7,double,logexp
67,2142,-82.65,-22.78,30.43,-19.22,-16.13,24.71,0.51,4.24,1138.49,11.22,55030.32,7,double,logexp
68,2143,-67.89,-13.72,22.93,-20.68,-20.26,28.67,0.5,4.27,1136.46,10.38,56190.96,7,double,logexp
69,2141,-72.97,-21.12,28.86,-19.01,-18.39,27.52,0.54,4.15,1183.57,10.6,57399.91,7,double,logexp
70,2141,-73.89,-13.81,22.33,-16.29,-16.13,24.71,0.51,4.45,1126.14,10.43,58550.38,7,double,logexp
71,2145,-75.7,-24.56,31.72,-19.6,-16.13,24.71,0.51,4.32,1181.4,11.38,59758.15,7,double,logexp
72,2135,-70.29,-19.32,27.67,-18.58,-16.13,24.71,0.51,4.11,1125.85,10.72,60907.97,7,double,logexp
73,2130,-66.6,-11.83,20.86,-15.25,-14.0,23.47,0.56,4.18,1096.05,10.17,62027.97,7,double,logexp
74,2134,-72.93,-17.11,24.78,-19.11,-16.93,25.63,0.52,4.09,1165.22,10.38,63216.75,7,double,logexp
75,2137,-65.4,-13.02,22.23,-16.94,-16.94,25.87,0.53,4.1,1207.35,9.21,64446.87,7,double,logexp
76,2137,-69.45,-17.51,25.74,-15.47,-14.0,23.47,0.56,4.09,1174.98,10.06,65644.79,7,double,logexp
77,2135,-64.9,-15.75,23.21,-18.76,-16.58,25.12,0.51,4.13,1260.15,12.34,66930.61,7,double,logexp
78,2139,-67.23,-17.33,25.48,-19.69,-19.6,29.04,0.56,4.31,1204.49,11.24,68160.49,7,double,logexp
79,2143,-74.49,-23.29,30.76,-17.22,-16.13,24.71,0.51,4.37,1188.4,11.46,69374.55,7,double,logexp
80,2138,-65.97,-14.23,22.95,-16.92,-16.91,25.61,0.52,4.4,1228.95,11.23,70629.49,7,double,logexp
81,2142,-78.85,-23.49,30.88,-17.81,-16.13,24.71,0.51,4.54,1170.91,12.34,71827.07,7,double,logexp
82,2144,-67.67,-19.59,27.76,-15.22,-12.15,21.78,0.57,4.48,1165.69,11.63,73017.62,7,double,logexp
83,2148,-54.91,-12.65,20.14,-14.05,-13.35,22.05,0.52,4.53,1187.69,12.45,74233.79,7,double,logexp
84,2146,-61.07,-15.07,23.45,-12.34,-12.08,21.68,0.57,4.45,1377.51,12.58,75639.3,7,double,logexp
85,2152,-51.49,-9.58,19.31,-13.73,-11.88,21.69,0.58,4.73,1256.29,12.65,76926.4,7,double,logexp
