Gen,NbVert,tRewAvg,tRewMax,tDistMax,vRewAvg,vRewMax,vDistMax,vSuccess,T_mutat,T_eval,T_val,T_total,seed,instrType,instrSetName,useInstrTrig,useInstrLogExp,useInstrComparison,useInstrExpensiveArithmetic,useInstrZmmul,useInstrLog2Exp2
84,2150,-140.93,-100.34,103.69,-121.59,-119.64,122.59,0.18,5.34,1342.37,12.7,74861.99,3,fixedpt,trigo,True,False,True,True,False,False
85,2149,-174.11,-125.33,129.02,-119.5,-119.3,122.25,0.18,5.34,1293.23,12.89,76183.55,3,fixedpt,trigo,True,False,True,True,False,False
86,2149,-168.45,-111.82,114.97,-123.02,-120.45,123.23,0.17,5.32,1227.72,12.72,77438.37,3,fixedpt,trigo,True,False,True,True,False,False
87,2150,-146.32,-112.08,115.68,-119.92,-119.59,122.53,0.18,5.14,1360.42,12.84,78826.98,3,fixedpt,trigo,True,False,True,True,False,False
88,2148,-182.66,-126.91,129.94,-121.35,-119.66,122.78,0.19,5.41,1315.06,14.28,80169.69,3,fixedpt,trigo,True,False,True,True,False,False
89,2150,-173.93,-120.17,122.49,-118.35,-118.35,121.31,0.18,5.53,1272.18,14.26,81470.74,3,fixedpt,trigo,True,False,True,True,False,False
90,2153,-167.13,-122.46,125.19,-119.88,-118.35,121.31,0.18,5.37,1269.95,14.01,82768.82,3,fixedpt,trigo,True,False,True,True,False,False
91,2157,-153.04,-99.0,102.47,-119.83,-119.07,122.01,0.18,5.68,1226.36,13.89,84024.35,3,fixedpt,trigo,True,False,True,True,False,False
92,2159,-180.49,-126.81,129.7,-120.4,-118.35,121.31,0.18,5.29,1319.03,13.98,85373.34,3,fixedpt,trigo,True,False,True,True,False,False
93,2155,-197.84,-129.46,132.75,-120.45,-118.35,121.31,0.18,5.39,1384.41,13.91,86784.85,3,fixedpt,trigo,True,False,True,True,False,False
94,2151,-190.77,-128.26,130.98,-119.12,-118.35,121.31,0.18,5.6,1293.82,13.92,88107.58,3,fixedpt,trigo,True,False,True,True,False,False
95,2154,-186.2,-126.82,129.53,-120.5,-119.56,122.51,0.18,5.32,1410.2,13.73,89546.3,3,fixedpt,trigo,True,False,True,True,False,False
96,2152,-161.64,-107.68,111.78,-120.47,-118.2,121.16,0.18,5.33,1290.56,14.38,90865.14,3,fixedpt,trigo,True,False,True,True,False,False
97,2155,-165.1,-116.76,119.6,-119.87,-119.81,122.94,0.19,5.52,1296.62,12.56,92189.66,3,fixedpt,trigo,True,False,True,True,False,False
98,2158,-161.65,-118.37,121.66,-119.81,-119.74,122.71,0.18,5.48,1166.33,13.09,93384.46,3,fixedpt,trigo,True,False,True,True,False,False
99,2155,-159.07,-108.66,111.89,-121.76,-119.85,122.81,0.18,5.4,1367.45,14.07,94781.09,3,fixedpt,trigo,True,False,True,True,False,False
0,2009,-413.3,-297.83,297.83,-320.86,-304.51,304.51,0.0,0.0,214.46,2.41,227.16,4,fixedpt,trigo,True,False,True,True,False,False
1,2030,-364.36,-244.59,244.59,-276.99,-263.43,263.43,0.0,1.04,280.04,3.72,519.87,4,fixedpt,trigo,True,False,True,True,False,False
2,2051,-356.29,-197.1,198.57,-252.27,-228.57,229.32,0.04,1.37,320.22,4.03,855.87,4,fixedpt,trigo,True,False,True,True,False,False
3,2068,-364.46,-136.41,138.79,-220.88,-192.69,193.38,0.04,1.56,336.99,3.57,1209.18,4,fixedpt,trigo,True,False,True,True,False,False
4,2082,-340.98,-155.54,157.04,-198.77,-190.22,190.58,0.02,1.91,383.03,3.88,1609.27,4,fixedpt,trigo,True,False,True,True,False,False
5,2086,-329.79,-153.15,155.44,-186.22,-179.2,179.88,0.04,2.14,392.75,4.02,2019.18,4,fixedpt,trigo,True,False,True,True,False,False
6,2096,-319.12,-150.63,152.79,-186.96,-179.7,180.22,0.03,2.33,409.71,4.28,2444.63,4,fixedpt,trigo,True,False,True,True,False,False
7,2100,-289.04,-144.63,147.04,-182.79,-176.35,177.02,0.04,2.41,448.1,4.86,2909.18,4,fixedpt,trigo,True,False,True,True,False,False
8,2096,-301.31,-152.68,154.2,-179.15,-175.82,176.52,0.04,2.41,457.91,4.88,3384.02,4,fixedpt,trigo,True,False,True,True,False,False
9,2103,-278.68,-145.54,147.35,-175.7,-173.03,173.88,0.05,2.45,455.06,4.79,3855.67,4,fixedpt,trigo,True,False,True,True,False,False
10,2102,-262.0,-118.98,120.61,-172.82,-168.07,169.09,0.06,2.59,469.99,5.23,4343.36,4,fixedpt,trigo,True,False,True,True,False,False
11,2110,-292.45,-168.23,169.96,-175.43,-167.55,168.61,0.06,2.9,463.15,5.52,4824.53,4,fixedpt,trigo,True,False,True,True,False,False
12,2114,-257.76,-123.59,126.25,-169.73,-167.98,168.67,0.04,2.9,486.1,5.59,5330.39,4,fixedpt,trigo,True,False,True,True,False,False
13,2100,-276.77,-131.76,133.42,-167.39,-166.29,167.34,0.06,3.24,510.44,5.74,5860.66,4,fixedpt,trigo,True,False,True,True,False,False
14,2110,-240.68,-121.35,125.0,-164.27,-149.61,151.58,0.11,3.11,566.68,6.04,6445.5,4,fixedpt,trigo,True,False,True,True,False,False
15,2113,-259.36,-121.37,124.97,-158.8,-149.61,151.58,0.11,3.38,586.42,7.43,7052.92,4,fixedpt,trigo,True,False,True,True,False,False
16,2116,-219.05,-100.79,105.37,-149.02,-143.06,144.66,0.09,3.26,616.0,7.09,7688.78,4,fixedpt,trigo,True,False,True,True,False,False
17,2118,-256.68,-124.53,128.41,-148.22,-144.05,145.65,0.09,3.67,633.16,6.58,8342.44,4,fixedpt,trigo,True,False,True,True,False,False
18,2121,-201.86,-106.74,110.65,-146.9,-143.6,145.2,0.09,3.62,717.59,6.72,9080.49,4,fixedpt,trigo,True,False,True,True,False,False
19,2124,-239.01,-119.17,123.66,-148.48,-145.2,146.82,0.09,3.78,637.61,6.88,9740.08,4,fixedpt,trigo,True,False,True,True,False,False
20,2115,-217.09,-111.7,115.45,-143.16,-137.83,139.82,0.11,3.61,679.63,6.46,10440.45,4,fixedpt,trigo,True,False,True,True,False,False
21,2123,-208.75,-110.43,113.66,-144.01,-143.46,145.06,0.09,3.59,692.07,6.34,11153.6,4,fixedpt,trigo,True,False,True,True,False,False
22,2125,-213.39,-113.93,117.92,-141.74,-137.79,139.78,0.11,3.58,701.63,6.85,11873.96,4,fixedpt,trigo,True,False,True,True,False,False
23,2119,-216.85,-114.84,119.35,-138.9,-137.79,139.78,0.11,3.46,709.9,6.86,12602.3,4,fixedpt,trigo,True,False,True,True,False,False
24,2113,-209.46,-124.13,127.76,-137.96,-137.29,139.22,0.11,3.12,795.82,7.03,13418.35,4,fixedpt,trigo,True,False,True,True,False,False
25,2108,-206.76,-128.5,130.75,-136.89,-134.45,136.6,0.12,3.21,714.26,6.74,14153.63,4,fixedpt,trigo,True,False,True,True,False,False
26,2112,-185.76,-123.32,126.76,-135.46,-134.25,136.39,0.12,3.06,763.09,6.9,14936.05,4,fixedpt,trigo,True,False,True,True,False,False
27,2115,-177.96,-105.43,110.01,-136.46,-135.7,136.97,0.07,3.57,725.82,7.45,15683.64,4,fixedpt,trigo,True,False,True,True,False,False
28,2114,-201.93,-131.37,133.91,-136.1,-133.99,135.94,0.11,3.74,818.88,8.21,16524.33,4,fixedpt,trigo,True,False,True,True,False,False
29,2120,-192.76,-121.33,124.96,-134.43,-130.94,133.27,0.13,3.92,801.91,8.23,17348.06,4,fixedpt,trigo,True,False,True,True,False,False
30,2120,-179.63,-107.95,111.79,-132.78,-129.32,130.97,0.09,3.94,908.57,9.15,18280.74,4,fixedpt,trigo,True,False,True,True,False,False
31,2121,-169.4,-105.43,109.51,-131.49,-129.3,130.95,0.09,4.04,927.43,8.99,19230.73,4,fixedpt,trigo,True,False,True,True,False,False
32,2122,-153.71,-107.62,111.98,-128.12,-125.58,127.36,0.1,3.96,859.04,9.67,20112.33,4,fixedpt,trigo,True,False,True,True,False,False
33,2126,-163.76,-87.92,91.22,-127.2,-119.67,121.45,0.1,4.19,878.64,9.64,21013.86,4,fixedpt,trigo,True,False,True,True,False,False
34,2124,-176.19,-110.85,113.4,-119.66,-119.55,121.33,0.1,4.28,955.05,9.62,21994.27,4,fixedpt,trigo,True,False,True,True,False,False
35,2134,-163.22,-94.17,98.18,-127.39,-125.07,127.06,0.11,4.58,896.66,10.31,22916.68,4,fixedpt,trigo,True,False,True,True,False,False
36,2126,-161.38,-105.51,109.62,-120.74,-119.68,121.45,0.1,4.6,908.66,10.23,23850.21,4,fixedpt,trigo,True,False,True,True,False,False
37,2132,-176.06,-112.54,116.08,-119.31,-119.01,121.15,0.12,4.63,1015.8,10.6,24889.72,4,fixedpt,trigo,True,False,True,True,False,False
38,2138,-164.41,-118.41,122.0,-120.77,-118.05,120.19,0.12,4.75,1241.86,10.45,26156.4,4,fixedpt,trigo,True,False,True,True,False,False
39,2140,-139.53,-97.75,100.65,-118.49,-118.05,120.19,0.12,5.03,1168.71,11.68,27351.94,4,fixedpt,trigo,True,False,True,True,False,False
40,2145,-141.82,-91.14,95.93,-118.46,-117.97,120.3,0.13,5.0,1014.93,11.24,28392.46,4,fixedpt,trigo,True,False,True,True,False,False
41,2143,-128.33,-93.83,97.27,-119.95,-117.83,119.96,0.12,4.65,1056.0,11.93,29473.81,4,fixedpt,trigo,True,False,True,True,False,False
42,2146,-163.45,-116.97,120.42,-120.52,-120.51,122.67,0.12,5.02,1091.44,10.44,30589.32,4,fixedpt,trigo,True,False,True,True,False,False
43,2145,-148.9,-101.19,104.89,-119.1,-119.1,121.25,0.12,4.96,1143.93,11.53,31758.42,4,fixedpt,trigo,True,False,True,True,False,False
44,2152,-142.55,-99.43,103.97,-120.8,-118.9,121.21,0.13,5.17,1178.85,11.73,32965.28,4,fixedpt,trigo,True,False,True,True,False,False
45,2147,-140.89,-100.64,104.81,-118.65,-117.97,120.3,0.13,5.35,1096.97,11.61,34088.01,4,fixedpt,trigo,True,False,True,True,False,False
46,2150,-148.22,-107.26,111.7,-120.71,-120.2,122.36,0.12,5.12,1236.24,11.96,35350.53,4,fixedpt,trigo,True,False,True,True,False,False
47,2148,-136.45,-109.81,112.4,-119.65,-118.96,121.29,0.13,5.07,1118.5,12.34,36496.41,4,fixedpt,trigo,True,False,True,True,False,False
48,2153,-132.34,-95.56,99.15,-118.34,-117.96,120.28,0.13,5.2,1123.79,11.81,37647.74,4,fixedpt,trigo,True,False,True,True,False,False
49,2145,-130.25,-85.39,89.3,-119.4,-118.25,120.56,0.13,5.09,1204.4,11.29,38877.52,4,fixedpt,trigo,True,False,True,True,False,False
50,2142,-147.29,-103.43,107.06,-118.85,-117.45,119.74,0.13,4.95,1199.05,11.39,40103.82,4,fixedpt,trigo,True,False,True,True,False,False
51,2140,-161.09,-123.92,126.58,-119.93,-118.64,120.79,0.12,4.99,1335.4,11.91,41467.57,4,fixedpt,trigo,True,False,True,True,False,False
52,2141,-122.32,-94.62,98.84,-117.81,-117.51,119.84,0.13,5.04,1199.74,11.96,42694.6,4,fixedpt,trigo,True,False,True,True,False,False
53,2143,-129.63,-90.74,94.47,-119.92,-119.1,121.25,0.12,5.32,1143.56,12.19,43865.79,4,fixedpt,trigo,True,False,True,True,False,False
54,2148,-126.2,-85.05,89.32,-118.58,-118.36,120.51,0.12,5.31,1197.34,11.48,45089.29,4,fixedpt,trigo,True,False,True,True,False,False
55,2149,-125.1,-101.54,105.4,-118.85,-118.85,120.97,0.12,5.03,1251.99,11.71,46368.3,4,fixedpt,trigo,True,False,True,True,False,False
56,2149,-142.56,-104.78,108.59,-116.65,-116.65,118.97,0.13,5.17,1296.63,10.53,47691.63,4,fixedpt,trigo,True,False,True,True,False,False
57,2144,-118.22,-92.09,96.73,-116.95,-116.32,118.62,0.13,5.02,1164.98,11.81,48883.48,4,fixedpt,trigo,True,False,True,True,False,False
58,2146,-123.03,-100.12,103.53,-116.78,-116.65,118.96,0.13,5.07,1207.89,12.37,50118.74,4,fixedpt,trigo,True,False,True,True,False,False
59,2145,-136.54,-101.19,103.92,-117.09,-116.84,118.99,0.12,5.43,1119.32,12.79,51266.06,4,fixedpt,trigo,True,False,True,True,False,False
60,2149,-144.83,-110.97,115.05,-119.78,-116.09,118.41,0.13,5.44,1274.71,12.56,52569.46,4,fixedpt,trigo,True,False,True,True,False,False
61,2146,-129.32,-80.8,84.0,-111.71,-107.55,109.67,0.12,5.22,1197.81,12.28,53794.48,4,fixedpt,trigo,True,False,True,True,False,False
62,2145,-135.65,-105.73,109.6,-114.85,-113.28,115.76,0.14,5.19,1220.89,12.83,55042.91,4,fixedpt,trigo,True,False,True,True,False,False
63,2148,-152.22,-94.7,97.45,-106.75,-103.64,106.12,0.14,5.26,1189.72,12.13,56260.89,4,fixedpt,trigo,True,False,True,True,False,False
64,2152,-149.33,-101.39,106.14,-105.1,-103.64,106.12,0.14,5.33,1199.07,11.81,57486.22,4,fixedpt,trigo,True,False,True,True,False,False
65,2150,-121.53,-73.83,78.23,-104.98,-103.62,105.95,0.13,5.31,1144.37,12.34,58657.3,4,fixedpt,trigo,True,False,True,True,False,False
66,2146,-154.47,-97.53,101.31,-103.08,-100.82,103.46,0.15,5.54,1277.55,12.21,59962.24,4,fixedpt,trigo,True,False,True,True,False,False
67,2152,-137.77,-90.67,93.72,-101.88,-95.38,97.34,0.11,5.46,1256.86,12.35,61246.01,4,fixedpt,trigo,True,False,True,True,False,False
68,2155,-147.63,-87.27,91.16,-96.13,-94.1,96.6,0.14,5.58,1344.82,12.69,62618.3,4,fixedpt,trigo,True,False,True,True,False,False
69,2153,-122.52,-68.52,74.12,-94.55,-93.97,96.46,0.14,5.71,1254.42,12.53,63900.64,4,fixedpt,trigo,True,False,True,True,False,False
70,2157,-124.13,-57.52,63.23,-95.96,-93.97,96.46,0.14,5.86,1254.76,11.51,65183.2,4,fixedpt,trigo,True,False,True,True,False,False
71,2158,-134.33,-81.35,85.59,-94.14,-93.87,96.34,0.14,5.69,1244.84,13.64,66458.7,4,fixedpt,trigo,True,False,True,True,False,False
72,2155,-120.16,-79.52,84.97,-95.23,-94.01,96.51,0.14,5.65,1242.02,13.54,67728.73,4,fixedpt,trigo,True,False,True,True,False,False
73,2160,-125.23,-73.39,78.08,-98.01,-93.95,96.59,0.15,5.61,1136.42,13.22,68893.7,4,fixedpt,trigo,True,False,True,True,False,False
74,2167,-128.5,-90.02,94.64,-94.14,-93.89,96.19,0.13,5.84,1420.34,13.88,70344.32,4,fixedpt,trigo,True,False,True,True,False,False
75,2169,-127.9,-73.55,77.45,-94.48,-93.99,96.11,0.12,6.28,1196.91,14.06,71571.87,4,fixedpt,trigo,True,False,True,True,False,False
76,2167,-113.81,-70.21,75.72,-94.39,-94.11,96.74,0.15,6.16,1273.91,13.38,72875.39,4,fixedpt,trigo,True,False,True,True,False,False
77,2160,-119.8,-72.44,78.2,-93.79,-91.42,95.02,0.2,5.85,1262.02,13.39,74165.88,4,fixedpt,trigo,True,False,True,True,False,False
78,2159,-116.91,-70.46,75.97,-91.26,-90.35,94.47,0.23,5.86,1286.41,13.35,75481.21,4,fixedpt,trigo,True,False,True,True,False,False
79,2167,-133.61,-89.93,93.12,-91.31,-91.12,95.06,0.22,6.2,1232.56,13.61,76742.42,4,fixedpt,trigo,True,False,True,True,False,False
80,2168,-121.92,-75.96,82.04,-90.69,-90.15,94.26,0.23,6.13,1349.57,13.94,78122.8,4,fixedpt,trigo,True,False,True,True,False,False
81,2160,-102.9,-70.07,75.39,-90.28,-90.15,94.26,0.23,5.84,1309.41,12.65,79461.49,4,fixedpt,trigo,True,False,True,True,False,False
82,2151,-119.15,-77.49,83.61,-91.03,-91.03,94.97,0.22,5.88,1325.31,12.98,80815.07,4,fixedpt,trigo,True,False,True,True,False,False
83,2159,-131.05,-92.5,97.13,-90.47,-90.2,94.32,0.23,5.8,1400.77,13.24,82244.58,4,fixedpt,trigo,True,False,True,True,False,False
84,2158,-120.13,-82.63,87.08,-90.47,-90.17,94.28,0.23,5.84,1298.89,13.78,83574.21,4,fixedpt,trigo,True,False,True,True,False,False
85,2163,-113.14,-73.0,79.07,-90.97,-90.81,94.64,0.22,6.23,1291.67,13.19,84895.48,4,fixedpt,trigo,True,False,True,True,False,False
86,2160,-108.93,-75.94,81.02,-90.78,-90.35,94.46,0.23,5.83,1169.06,13.83,86093.62,4,fixedpt,trigo,True,False,True,True,False,False
87,2158,-126.97,-82.12,86.72,-90.73,-90.0,94.32,0.24,6.2,1296.96,13.53,87419.74,4,fixedpt,trigo,True,False,True,True,False,False
88,2160,-112.81,-83.7,89.11,-90.19,-89.79,93.91,0.23,5.96,1519.86,13.22,88968.75,4,fixedpt,trigo,True,False,True,True,False,False
89,2160,-126.32,-89.44,95.4,-90.52,-90.38,94.52,0.23,5.98,1426.08,13.52,90423.98,4,fixedpt,trigo,True,False,True,True,False,False
90,2159,-140.69,-89.91,94.97,-90.44,-89.83,94.13,0.24,6.35,1295.91,14.04,91750.9,4,fixedpt,trigo,True,False,True,True,False,False
91,2161,-133.79,-80.67,86.7,-90.94,-90.94,94.85,0.22,6.41,1262.37,13.89,93044.62,4,fixedpt,trigo,True,False,True,True,False,False
92,2164,-132.92,-92.48,96.93,-90.7,-90.05,94.17,0.23,6.38,1269.48,13.7,94345.67,4,fixedpt,trigo,True,False,True,True,False,False
93,2169,-126.19,-91.91,96.48,-90.54,-90.15,94.26,0.23,6.34,1364.17,13.62,95738.23,4,fixedpt,trigo,True,False,True,True,False,False
94,2164,-117.11,-74.57,80.77,-90.41,-90.13,94.24,0.23,6.35,1433.83,13.52,97202.91,4,fixedpt,trigo,True,False,True,True,False,False
95,2169,-127.68,-80.62,86.69,-91.37,-90.76,94.65,0.22,6.15,1201.77,13.72,98434.28,4,fixedpt,trigo,True,False,True,True,False,False
96,2170,-131.97,-82.58,88.73,-90.74,-89.87,94.23,0.25,6.09,1326.76,13.28,99790.21,4,fixedpt,trigo,True,False,True,True,False,False
97,2172,-99.46,-64.81,70.35,-92.09,-91.55,95.55,0.23,6.21,1286.64,13.65,101106.28,4,fixedpt,trigo,True,False,True,True,False,False
98,2172,-112.92,-73.34,79.05,-90.03,-89.63,94.21,0.26,6.13,1389.18,12.62,102523.83,4,fixedpt,trigo,True,False,True,True,False,False
99,2172,-134.06,-94.22,98.19,-91.4,-89.95,94.11,0.24,5.81,1244.98,13.33,103797.56,4,fixedpt,trigo,True,False,True,True,False,False
0,2009,-428.6,-291.04,291.56,-323.81,-309.6,309.6,0.0,0.0,219.69,2.42,232.01,5,fixedpt,trigo,True,False,True,True,False,False
1,2030,-362.24,-177.54,179.85,-234.51,-228.04,229.72,0.1,1.01,333.53,4.08,581.78,5,fixedpt,trigo,True,False,True,True,False,False
2,2048,-337.57,-177.72,180.42,-214.35,-207.78,210.14,0.14,1.27,380.68,3.54,976.86,5,fixedpt,trigo,True,False,True,True,False,False
3,2063,-323.57,-194.61,196.3,-224.55,-216.09,217.27,0.07,1.43,409.68,4.2,1401.75,5,fixedpt,trigo,True,False,True,True,False,False
4,2073,-324.84,-185.81,187.17,-240.38,-228.07,229.94,0.11,1.81,427.27,4.3,1845.03,5,fixedpt,trigo,True,False,True,True,False,False
5,2084,-288.83,-172.93,174.46,-225.73,-216.53,218.02,0.09,1.81,465.02,4.45,2325.33,5,fixedpt,trigo,True,False,True,True,False,False
6,2090,-302.37,-159.39,162.1,-211.89,-209.19,210.87,0.1,2.21,467.69,4.81,2809.02,5,fixedpt,trigo,True,False,True,True,False,False
7,2094,-285.38,-163.82,165.54,-209.62,-209.62,210.98,0.08,2.27,495.19,4.82,3321.11,5,fixedpt,trigo,True,False,True,True,False,False
8,2097,-286.66,-144.45,145.57,-197.68,-192.19,193.36,0.07,2.5,525.49,4.64,3863.32,5,fixedpt,trigo,True,False,True,True,False,False
9,2096,-264.92,-162.06,163.9,-200.26,-193.42,195.09,0.1,2.44,501.55,4.71,4383.52,5,fixedpt,trigo,True,False,True,True,False,False
10,2099,-266.97,-143.9,146.27,-191.24,-189.12,190.96,0.11,2.81,481.09,4.93,4881.92,5,fixedpt,trigo,True,False,True,True,False,False
11,2101,-258.56,-133.38,135.38,-191.31,-179.95,181.13,0.07,2.86,520.53,6.0,5419.04,5,fixedpt,trigo,True,False,True,True,False,False
12,2105,-268.56,-158.04,160.71,-183.37,-176.39,178.1,0.1,3.28,546.31,5.94,5982.97,5,fixedpt,trigo,True,False,True,True,False,False
13,2105,-286.78,-161.15,163.66,-181.83,-176.39,178.1,0.1,3.26,541.62,5.8,6544.94,5,fixedpt,trigo,True,False,True,True,False,False
14,2102,-267.16,-138.62,140.5,-179.42,-172.73,174.57,0.11,3.34,568.21,6.29,7133.59,5,fixedpt,trigo,True,False,True,True,False,False
15,2109,-234.56,-129.69,131.69,-173.32,-172.73,174.57,0.11,3.16,548.05,6.12,7699.83,5,fixedpt,trigo,True,False,True,True,False,False
16,2115,-272.66,-157.6,159.34,-173.18,-171.73,173.57,0.11,3.52,537.21,6.2,8257.38,5,fixedpt,trigo,True,False,True,True,False,False
17,2114,-237.21,-127.82,129.78,-173.05,-170.82,172.67,0.11,3.7,599.9,6.7,8877.45,5,fixedpt,trigo,True,False,True,True,False,False
18,2117,-250.72,-133.57,136.09,-172.3,-167.74,169.58,0.11,3.96,626.5,6.92,9525.68,5,fixedpt,trigo,True,False,True,True,False,False
19,2119,-232.24,-148.55,150.35,-167.88,-167.63,169.48,0.11,3.95,661.59,7.12,10207.8,5,fixedpt,trigo,True,False,True,True,False,False
20,2119,-237.06,-131.94,133.63,-167.75,-167.69,169.53,0.11,3.76,642.14,7.84,10870.88,5,fixedpt,trigo,True,False,True,True,False,False
21,2130,-205.99,-108.98,112.33,-167.59,-165.84,167.68,0.11,3.79,679.21,7.81,11571.38,5,fixedpt,trigo,True,False,True,True,False,False
22,2126,-213.69,-127.77,130.45,-166.58,-165.25,167.1,0.11,3.86,704.9,8.83,12298.56,5,fixedpt,trigo,True,False,True,True,False,False
23,2122,-180.2,-116.34,118.23,-165.32,-162.78,164.5,0.1,3.68,752.58,7.99,13071.82,5,fixedpt,trigo,True,False,True,True,False,False
24,2126,-181.08,-109.16,111.53,-163.04,-162.78,164.5,0.1,3.73,700.93,8.07,13795.59,5,fixedpt,trigo,True,False,True,True,False,False
25,2126,-209.29,-103.81,105.87,-157.16,-135.29,137.31,0.12,4.24,681.47,8.67,14501.17,5,fixedpt,trigo,True,False,True,True,False,False
26,2135,-222.78,-119.94,121.94,-149.12,-135.23,137.25,0.12,4.57,751.7,8.05,15274.05,5,fixedpt,trigo,True,False,True,True,False,False
27,2140,-205.13,-122.1,124.28,-159.33,-156.55,158.21,0.1,4.62,805.94,9.48,16103.48,5,fixedpt,trigo,True,False,True,True,False,False
28,2136,-212.47,-126.73,128.92,-135.1,-133.94,135.96,0.12,4.89,822.46,7.82,16947.93,5,fixedpt,trigo,True,False,True,True,False,False
29,2131,-197.02,-95.54,98.22,-151.37,-127.07,129.08,0.12,4.77,704.43,9.06,17676.57,5,fixedpt,trigo,True,False,True,True,False,False
30,2137,-177.49,-103.04,106.4,-147.19,-139.36,141.43,0.12,4.97,815.76,9.59,18517.2,5,fixedpt,trigo,True,False,True,True,False,False
31,2143,-215.64,-97.85,99.87,-138.63,-130.46,132.62,0.13,5.13,737.94,9.89,19279.8,5,fixedpt,trigo,True,False,True,True,False,False
32,2143,-209.3,-96.81,100.0,-130.7,-125.06,127.04,0.12,5.07,739.4,9.63,20042.99,5,fixedpt,trigo,True,False,True,True,False,False
33,2145,-194.82,-89.19,92.58,-124.44,-124.07,126.04,0.12,5.17,698.62,9.46,20766.16,5,fixedpt,trigo,True,False,True,True,False,False
34,2149,-180.65,-83.55,87.84,-124.59,-124.29,126.26,0.12,5.15,750.47,9.64,21539.79,5,fixedpt,trigo,True,False,True,True,False,False
35,2152,-177.5,-83.81,86.83,-124.39,-124.29,126.26,0.12,5.36,750.81,10.03,22313.91,5,fixedpt,trigo,True,False,True,True,False,False
36,2153,-201.84,-110.61,113.3,-125.48,-122.62,124.62,0.12,5.29,881.28,10.6,23222.05,5,fixedpt,trigo,True,False,True,True,False,False
37,2153,-216.42,-113.5,115.78,-124.91,-122.65,124.65,0.12,5.59,775.43,10.0,24020.02,5,fixedpt,trigo,True,False,True,True,False,False
38,2151,-166.55,-79.82,83.56,-123.31,-123.27,125.24,0.12,5.53,770.62,10.44,24816.64,5,fixedpt,trigo,True,False,True,True,False,False
39,2147,-196.19,-101.65,105.7,-121.75,-120.66,122.83,0.13,5.44,766.38,10.26,25608.23,5,fixedpt,trigo,True,False,True,True,False,False
40,2141,-191.78,-88.9,91.98,-122.12,-119.54,121.71,0.13,5.57,779.13,11.06,26413.82,5,fixedpt,trigo,True,False,True,True,False,False
41,2141,-198.86,-102.76,105.99,-121.84,-119.7,121.67,0.12,5.73,845.33,11.07,27286.29,5,fixedpt,trigo,True,False,True,True,False,False
42,2149,-170.37,-88.88,92.58,-120.55,-119.7,121.67,0.12,5.38,809.85,12.27,28124.73,5,fixedpt,trigo,True,False,True,True,False,False
43,2150,-182.12,-95.84,98.59,-120.27,-118.52,120.68,0.13,5.59,853.37,10.96,29004.23,5,fixedpt,trigo,True,False,True,True,False,False
44,2158,-178.74,-87.88,91.21,-123.71,-118.33,120.3,0.12,5.62,846.17,12.18,29876.21,5,fixedpt,trigo,True,False,True,True,False,False
45,2153,-150.86,-90.05,94.18,-119.18,-118.3,120.47,0.13,5.64,881.95,10.27,30785.07,5,fixedpt,trigo,True,False,True,True,False,False
46,2156,-196.01,-117.12,119.31,-121.69,-115.56,117.75,0.13,5.8,887.04,11.07,31699.32,5,fixedpt,trigo,True,False,True,True,False,False
47,2154,-177.03,-94.16,97.42,-116.77,-115.55,117.75,0.13,5.59,851.63,11.41,32577.31,5,fixedpt,trigo,True,False,True,True,False,False
48,2150,-151.3,-86.01,89.42,-114.87,-112.7,114.88,0.13,5.69,850.31,10.9,33453.92,5,fixedpt,trigo,True,False,True,True,False,False
