Gen,NbVert,tRewAvg,tRewMax,tDistMax,vRewAvg,vRewMax,vDistMax,vSuccess,T_mutat,T_eval,T_val,T_total,seed,instrType,instrSetName
95,2155,-83.91,-28.25,35.5,-33.16,-32.84,39.15,0.38,4.34,1055.68,11.67,72383.74,4,fixedpt,l2e2compBare
96,2161,-83.71,-31.84,38.82,-35.59,-33.27,39.75,0.39,4.57,1099.54,10.89,73505.6,4,fixedpt,l2e2compBare
97,2154,-67.94,-26.66,34.23,-37.96,-30.22,36.92,0.4,4.45,1110.56,11.35,74638.67,4,fixedpt,l2e2compBare
98,2156,-66.49,-28.29,35.52,-41.57,-40.45,46.16,0.34,4.34,1186.09,10.33,75846.18,4,fixedpt,l2e2compBare
99,2153,-77.12,-33.62,40.57,-31.74,-31.71,38.23,0.39,4.47,1024.09,10.78,76892.26,4,fixedpt,l2e2compBare
0,2009,-424.72,-282.18,282.18,-289.67,-274.26,274.45,0.01,0.0,224.83,3.05,236.58,2,fixedpt,l2e2compExpAr
1,2029,-384.82,-216.08,217.27,-231.79,-197.26,198.56,0.08,1.25,264.32,3.48,515.81,2,fixedpt,l2e2compExpAr
2,2047,-343.53,-116.01,119.15,-193.6,-170.79,172.19,0.08,1.45,304.52,4.02,834.47,2,fixedpt,l2e2compExpAr
3,2062,-341.39,-147.64,149.16,-170.61,-168.29,169.68,0.08,1.57,322.27,3.14,1171.54,2,fixedpt,l2e2compExpAr
4,2075,-343.14,-174.31,176.29,-168.26,-166.43,167.82,0.08,1.84,350.16,3.45,1536.47,2,fixedpt,l2e2compExpAr
5,2084,-335.51,-142.44,144.03,-168.17,-165.67,167.26,0.09,2.0,355.03,3.81,1906.81,2,fixedpt,l2e2compExpAr
6,2088,-319.53,-175.86,177.46,-166.51,-165.67,167.26,0.09,1.92,335.62,3.89,2258.59,2,fixedpt,l2e2compExpAr
7,2081,-306.99,-150.53,152.44,-165.61,-165.06,166.65,0.09,2.33,360.64,5.41,2635.86,2,fixedpt,l2e2compExpAr
8,2091,-304.53,-140.01,142.67,-163.75,-162.58,164.17,0.09,2.73,382.14,5.6,3035.73,2,fixedpt,l2e2compExpAr
9,2097,-276.2,-149.72,152.31,-161.64,-149.44,152.42,0.17,3.06,432.29,6.54,3487.84,2,fixedpt,l2e2compExpAr
10,2095,-305.68,-151.85,154.98,-157.23,-152.21,154.42,0.13,3.55,447.71,5.72,3954.15,2,fixedpt,l2e2compExpAr
11,2103,-258.49,-116.44,119.41,-155.94,-149.44,152.42,0.17,3.21,439.04,5.15,4411.07,2,fixedpt,l2e2compExpAr
12,2109,-279.81,-154.45,157.46,-147.4,-139.24,141.81,0.15,3.54,460.68,5.66,4890.61,2,fixedpt,l2e2compExpAr
13,2107,-305.79,-134.7,136.72,-145.24,-126.54,128.13,0.09,3.73,455.88,7.14,5365.71,2,fixedpt,l2e2compExpAr
14,2117,-259.39,-96.37,100.75,-123.68,-120.18,122.56,0.14,3.91,465.51,6.91,5852.3,2,fixedpt,l2e2compExpAr
15,2119,-288.7,-110.14,114.58,-132.07,-120.36,122.74,0.14,4.05,493.1,6.21,6365.39,2,fixedpt,l2e2compExpAr
16,2123,-223.88,-104.08,107.37,-126.26,-120.35,122.9,0.15,3.41,508.73,6.22,6894.39,2,fixedpt,l2e2compExpAr
17,2124,-274.22,-104.37,106.76,-151.02,-149.79,151.72,0.11,3.63,481.64,5.38,7396.72,2,fixedpt,l2e2compExpAr
18,2115,-293.82,-88.19,90.27,-141.07,-107.36,109.11,0.1,3.6,437.45,5.58,7853.12,2,fixedpt,l2e2compExpAr
19,2114,-229.89,-88.12,90.62,-125.32,-107.36,109.11,0.1,3.26,494.41,5.66,8368.03,2,fixedpt,l2e2compExpAr
20,2109,-270.17,-99.52,102.16,-117.9,-108.67,110.23,0.09,3.23,469.76,5.04,8857.4,2,fixedpt,l2e2compExpAr
21,2109,-265.64,-81.38,84.63,-108.54,-107.36,109.11,0.1,3.12,453.29,4.85,9328.0,2,fixedpt,l2e2compExpAr
22,2102,-241.7,-76.6,79.86,-107.88,-98.53,101.35,0.16,2.95,506.19,5.08,9850.39,2,fixedpt,l2e2compExpAr
23,2112,-241.28,-70.54,74.19,-92.57,-63.43,67.23,0.22,3.02,522.86,8.2,10393.9,2,fixedpt,l2e2compExpAr
24,2104,-226.14,-66.33,70.96,-81.8,-63.07,66.7,0.21,3.21,510.59,5.76,10922.03,2,fixedpt,l2e2compExpAr
25,2110,-211.96,-58.48,63.08,-85.39,-63.19,67.18,0.23,3.04,507.99,5.49,11448.48,2,fixedpt,l2e2compExpAr
26,2112,-206.32,-67.51,71.38,-97.12,-63.19,67.18,0.23,3.08,478.31,9.18,11949.07,2,fixedpt,l2e2compExpAr
27,2115,-204.98,-61.59,65.29,-80.63,-63.07,66.7,0.21,3.29,577.26,5.27,12544.95,2,fixedpt,l2e2compExpAr
28,2121,-210.93,-60.21,64.49,-77.17,-63.19,67.18,0.23,3.43,578.4,6.92,13144.49,2,fixedpt,l2e2compExpAr
29,2123,-186.38,-56.56,60.97,-63.12,-62.59,66.59,0.23,3.4,594.24,5.87,13756.61,2,fixedpt,l2e2compExpAr
30,2114,-202.0,-53.04,58.05,-60.48,-57.78,62.37,0.27,3.42,568.18,5.99,14344.16,2,fixedpt,l2e2compExpAr
31,2115,-169.88,-55.32,60.94,-57.54,-51.09,57.12,0.35,3.5,558.92,7.43,14924.0,2,fixedpt,l2e2compExpAr
32,2113,-139.19,-45.06,51.7,-52.45,-50.81,56.84,0.35,3.19,638.77,7.08,15582.65,2,fixedpt,l2e2compExpAr
33,2116,-145.5,-50.93,57.05,-51.43,-51.43,57.45,0.35,3.57,710.7,6.92,16314.19,2,fixedpt,l2e2compExpAr
34,2119,-124.85,-41.68,47.65,-52.69,-50.76,56.78,0.35,3.84,671.85,8.35,17008.67,2,fixedpt,l2e2compExpAr
35,2122,-137.98,-65.33,70.18,-57.2,-53.55,59.39,0.34,4.14,677.14,8.99,17707.78,2,fixedpt,l2e2compExpAr
36,2119,-112.35,-36.04,43.42,-50.78,-50.62,56.61,0.35,4.25,672.09,9.18,18403.44,2,fixedpt,l2e2compExpAr
37,2122,-124.43,-42.29,47.96,-52.62,-50.45,56.09,0.33,4.34,656.91,9.88,19083.26,2,fixedpt,l2e2compExpAr
38,2120,-133.82,-44.17,49.68,-50.66,-50.66,56.67,0.35,4.68,609.05,9.15,19715.38,2,fixedpt,l2e2compExpAr
39,2125,-117.67,-44.9,51.22,-50.28,-49.42,55.07,0.33,4.84,738.77,10.02,20478.04,2,fixedpt,l2e2compExpAr
40,2131,-134.84,-50.42,55.86,-51.2,-49.8,55.81,0.35,5.15,719.32,9.85,21222.43,2,fixedpt,l2e2compExpAr
41,2133,-116.31,-45.21,51.02,-50.53,-47.82,53.79,0.35,5.11,736.46,8.9,21982.5,2,fixedpt,l2e2compExpAr
42,2132,-118.21,-49.18,53.78,-53.0,-47.82,53.79,0.35,4.8,705.17,11.12,22714.41,2,fixedpt,l2e2compExpAr
43,2135,-110.15,-43.12,47.83,-48.01,-47.82,53.79,0.35,4.74,708.68,10.04,23447.61,2,fixedpt,l2e2compExpAr
44,2135,-103.07,-41.35,47.94,-50.19,-49.75,55.75,0.35,4.45,773.07,8.52,24243.01,2,fixedpt,l2e2compExpAr
45,2132,-103.52,-49.39,55.36,-47.81,-47.77,53.75,0.35,4.56,660.52,8.28,24926.09,2,fixedpt,l2e2compExpAr
46,2134,-90.06,-42.19,48.17,-47.82,-46.5,52.66,0.36,4.51,747.81,9.41,25696.98,2,fixedpt,l2e2compExpAr
47,2135,-91.18,-37.08,44.32,-46.65,-46.51,52.67,0.36,4.57,775.12,9.96,26496.69,2,fixedpt,l2e2compExpAr
48,2136,-94.14,-46.77,52.02,-49.31,-46.96,53.11,0.36,4.71,780.0,10.48,27300.77,2,fixedpt,l2e2compExpAr
49,2139,-77.52,-41.59,47.21,-50.57,-48.37,54.35,0.35,4.63,815.93,10.86,28142.08,2,fixedpt,l2e2compExpAr
50,2145,-89.89,-37.1,44.25,-48.3,-47.91,53.92,0.35,5.23,799.83,10.79,28966.61,2,fixedpt,l2e2compExpAr
51,2148,-101.3,-44.72,51.44,-46.91,-46.73,52.88,0.36,5.4,818.58,11.94,29811.92,2,fixedpt,l2e2compExpAr
52,2157,-84.94,-48.86,54.94,-48.26,-46.85,53.03,0.36,5.24,823.9,10.85,30661.82,2,fixedpt,l2e2compExpAr
53,2142,-95.43,-40.27,45.69,-46.11,-45.16,51.47,0.37,5.54,801.49,11.26,31489.91,2,fixedpt,l2e2compExpAr
54,2140,-97.82,-34.11,41.7,-46.85,-46.63,52.79,0.36,5.47,762.64,12.4,32279.12,2,fixedpt,l2e2compExpAr
55,2140,-84.93,-29.9,38.16,-45.62,-45.16,51.47,0.37,5.28,848.53,11.12,33154.04,2,fixedpt,l2e2compExpAr
56,2145,-81.84,-38.07,44.65,-45.95,-45.81,52.02,0.36,4.98,904.65,11.09,34084.14,2,fixedpt,l2e2compExpAr
57,2150,-82.56,-41.94,49.12,-46.63,-46.09,52.29,0.36,4.98,870.07,13.65,34982.82,2,fixedpt,l2e2compExpAr
58,2145,-93.29,-33.98,41.2,-46.03,-43.93,50.1,0.36,5.57,875.57,12.62,35888.13,2,fixedpt,l2e2compExpAr
59,2153,-94.57,-43.55,50.24,-44.65,-43.74,49.91,0.36,5.21,860.32,14.55,36779.3,2,fixedpt,l2e2compExpAr
60,2152,-109.86,-40.55,47.12,-45.47,-43.23,49.55,0.37,5.31,915.04,11.72,37720.83,2,fixedpt,l2e2compExpAr
61,2148,-87.05,-31.24,38.89,-45.81,-45.52,51.67,0.36,5.45,982.74,11.49,38730.13,2,fixedpt,l2e2compExpAr
62,2151,-101.15,-35.98,43.52,-44.17,-43.1,49.41,0.37,5.08,886.06,12.73,39644.9,2,fixedpt,l2e2compExpAr
63,2152,-106.84,-47.15,53.19,-43.93,-43.2,49.41,0.36,5.2,937.03,12.36,40609.69,2,fixedpt,l2e2compExpAr
64,2146,-98.8,-31.0,38.34,-42.63,-41.81,48.35,0.38,5.19,928.44,12.86,41565.37,2,fixedpt,l2e2compExpAr
65,2147,-92.03,-41.74,47.26,-43.13,-41.68,48.13,0.38,5.0,963.13,12.5,42555.19,2,fixedpt,l2e2compExpAr
66,2149,-115.4,-44.92,50.87,-40.95,-35.72,42.86,0.42,5.13,929.42,12.97,43513.17,2,fixedpt,l2e2compExpAr
67,2140,-98.09,-23.21,31.8,-38.36,-37.13,43.99,0.4,5.22,940.06,12.09,44480.07,2,fixedpt,l2e2compExpAr
68,2145,-133.46,-34.25,41.17,-34.65,-23.66,31.46,0.48,5.22,1010.12,13.38,45519.8,2,fixedpt,l2e2compExpAr
69,2143,-128.79,-26.27,33.86,-30.26,-23.66,31.46,0.48,5.34,956.02,14.23,46505.29,2,fixedpt,l2e2compExpAr
70,2148,-131.3,-24.71,32.17,-24.35,-23.66,31.46,0.48,5.22,937.97,14.0,47471.96,2,fixedpt,l2e2compExpAr
71,2141,-122.16,-27.94,35.07,-24.37,-23.32,31.11,0.48,5.04,1003.71,14.38,48503.53,2,fixedpt,l2e2compExpAr
72,2149,-141.64,-25.71,33.56,-28.41,-23.32,31.11,0.48,5.35,988.07,13.75,49520.87,2,fixedpt,l2e2compExpAr
73,2149,-147.41,-29.48,36.71,-23.53,-23.32,31.11,0.48,5.28,1049.47,14.4,50600.11,2,fixedpt,l2e2compExpAr
74,2152,-152.94,-18.42,27.83,-23.66,-22.34,30.46,0.5,5.58,994.12,14.61,51623.46,2,fixedpt,l2e2compExpAr
75,2155,-129.78,-27.54,35.21,-22.61,-22.24,30.35,0.5,5.32,1112.44,15.28,52767.97,2,fixedpt,l2e2compExpAr
76,2157,-170.74,-28.4,36.13,-24.49,-22.07,30.22,0.5,5.97,991.45,15.58,53790.77,2,fixedpt,l2e2compExpAr
77,2149,-163.1,-22.9,30.29,-27.25,-27.2,34.28,0.44,5.68,1031.39,16.59,54855.72,2,fixedpt,l2e2compExpAr
78,2156,-162.55,-24.73,32.78,-24.67,-23.49,30.61,0.44,5.61,1064.61,17.37,55951.5,2,fixedpt,l2e2compExpAr
79,2157,-151.53,-23.47,31.52,-22.33,-22.07,30.22,0.5,5.86,1039.18,13.98,57021.21,2,fixedpt,l2e2compExpAr
80,2155,-127.49,-24.71,32.49,-22.05,-21.69,29.84,0.5,5.77,1126.59,15.03,58178.69,2,fixedpt,l2e2compExpAr
81,2156,-140.61,-21.34,29.13,-25.22,-22.08,30.21,0.5,5.75,1046.45,15.02,59257.3,2,fixedpt,l2e2compExpAr
82,2151,-117.46,-20.58,29.56,-21.67,-21.58,29.71,0.5,5.67,1097.25,12.91,60382.43,2,fixedpt,l2e2compExpAr
83,2151,-152.8,-24.62,32.31,-21.86,-21.69,29.84,0.5,5.71,988.59,14.64,61400.66,2,fixedpt,l2e2compExpAr
84,2156,-156.39,-19.03,27.95,-22.36,-22.28,30.45,0.5,5.49,964.04,12.66,62396.08,2,fixedpt,l2e2compExpAr
85,2156,-155.25,-22.58,30.15,-23.23,-21.75,29.88,0.5,5.74,998.61,14.85,63427.11,2,fixedpt,l2e2compExpAr
86,2148,-130.57,-17.51,26.99,-29.02,-21.7,29.83,0.5,5.92,1091.31,14.61,64547.38,2,fixedpt,l2e2compExpAr
87,2147,-178.12,-22.81,31.02,-22.07,-21.58,29.71,0.5,5.83,1011.5,13.74,65588.19,2,fixedpt,l2e2compExpAr
88,2148,-130.73,-25.74,33.16,-22.16,-21.59,29.72,0.5,5.86,1058.11,13.47,66675.36,2,fixedpt,l2e2compExpAr
89,2141,-151.56,-23.57,31.42,-21.74,-21.58,29.71,0.5,5.4,1070.97,13.63,67777.0,2,fixedpt,l2e2compExpAr
90,2141,-164.13,-24.35,32.18,-21.77,-21.69,29.84,0.5,5.63,977.6,15.05,68784.44,2,fixedpt,l2e2compExpAr
91,2150,-128.0,-23.11,31.12,-21.67,-21.57,29.71,0.5,5.77,1169.05,13.07,69984.64,2,fixedpt,l2e2compExpAr
92,2151,-133.52,-21.37,29.8,-23.0,-21.57,29.71,0.5,5.52,1088.52,13.18,71100.9,2,fixedpt,l2e2compExpAr
93,2150,-126.7,-26.32,33.7,-22.19,-21.69,29.84,0.5,5.6,1117.43,13.14,72245.51,2,fixedpt,l2e2compExpAr
94,2148,-161.34,-26.07,33.73,-22.15,-21.74,29.89,0.5,5.87,952.58,13.85,73227.67,2,fixedpt,l2e2compExpAr
95,2151,-157.09,-22.89,30.97,-21.6,-21.58,29.72,0.5,6.12,981.15,13.53,74237.59,2,fixedpt,l2e2compExpAr
96,2152,-157.86,-22.46,30.59,-21.7,-21.57,29.71,0.5,5.91,953.33,14.75,75219.74,2,fixedpt,l2e2compExpAr
97,2147,-111.34,-20.07,28.33,-21.76,-21.57,29.71,0.5,5.66,1120.53,13.61,76369.82,2,fixedpt,l2e2compExpAr
98,2150,-161.69,-27.82,35.11,-22.11,-21.57,29.71,0.5,5.84,1040.91,16.24,77442.22,2,fixedpt,l2e2compExpAr
99,2148,-141.86,-22.62,30.99,-22.13,-21.57,29.72,0.5,5.98,1037.17,15.01,78509.77,2,fixedpt,l2e2compExpAr
0,2009,-415.64,-268.63,268.63,-282.27,-272.62,272.62,0.0,0.0,228.84,2.45,241.77,8,fixedpt,l2e2compZmmul
1,2030,-363.45,-198.74,201.25,-217.39,-199.95,201.91,0.12,1.07,332.68,3.5,588.35,8,fixedpt,l2e2compZmmul
2,2050,-362.93,-194.07,196.11,-193.89,-183.09,185.05,0.12,1.26,362.64,3.59,964.39,8,fixedpt,l2e2compZmmul
3,2066,-333.98,-178.51,180.4,-186.63,-174.58,176.73,0.13,1.21,388.88,3.67,1367.86,8,fixedpt,l2e2compZmmul
4,2078,-337.37,-174.33,176.23,-175.47,-174.58,176.73,0.13,1.64,394.02,3.48,1776.94,8,fixedpt,l2e2compZmmul
5,2089,-340.26,-165.84,167.66,-171.32,-161.18,163.33,0.13,2.05,410.63,4.83,2206.15,8,fixedpt,l2e2compZmmul
6,2099,-326.55,-157.46,159.58,-158.69,-127.86,132.11,0.26,1.88,433.54,4.71,2655.4,8,fixedpt,l2e2compZmmul
7,2101,-340.32,-188.36,191.16,-177.73,-142.67,146.77,0.25,2.02,442.42,4.43,3113.3,8,fixedpt,l2e2compZmmul
8,2103,-292.06,-136.61,139.99,-144.37,-127.28,130.58,0.2,1.98,472.96,5.39,3604.04,8,fixedpt,l2e2compZmmul
9,2106,-285.47,-115.69,118.49,-144.67,-127.86,132.11,0.26,2.48,494.91,4.87,4115.46,8,fixedpt,l2e2compZmmul
10,2102,-276.46,-105.91,110.64,-126.61,-123.94,127.23,0.2,2.46,477.03,5.62,4613.69,8,fixedpt,l2e2compZmmul
11,2101,-251.74,-132.71,136.57,-125.11,-123.1,126.4,0.2,2.2,550.5,4.87,5181.69,8,fixedpt,l2e2compZmmul
12,2093,-230.59,-108.83,112.9,-144.82,-142.53,145.06,0.15,2.37,590.29,4.93,5788.82,8,fixedpt,l2e2compZmmul
13,2096,-198.8,-100.14,105.98,-122.23,-120.81,124.11,0.2,2.09,633.62,5.11,6439.15,8,fixedpt,l2e2compZmmul
14,2098,-227.25,-100.57,105.28,-117.26,-107.84,111.95,0.25,2.55,561.99,5.64,7018.2,8,fixedpt,l2e2compZmmul
15,2102,-226.07,-110.72,113.92,-122.39,-121.06,123.35,0.14,2.53,605.38,5.94,7641.24,8,fixedpt,l2e2compZmmul
16,2100,-224.72,-112.91,116.81,-106.11,-94.4,98.47,0.25,2.58,599.25,6.64,8259.26,8,fixedpt,l2e2compZmmul
17,2102,-193.16,-78.57,84.8,-92.97,-87.26,91.35,0.25,2.57,686.23,5.86,8964.16,8,fixedpt,l2e2compZmmul
18,2105,-194.66,-78.55,84.45,-86.55,-84.31,88.55,0.26,2.69,667.89,5.65,9650.59,8,fixedpt,l2e2compZmmul
19,2111,-165.33,-75.74,80.24,-86.54,-84.06,87.99,0.24,2.76,673.45,5.85,10341.04,8,fixedpt,l2e2compZmmul
20,2111,-173.49,-68.7,74.39,-87.03,-85.66,89.76,0.25,3.0,663.61,7.13,11024.33,8,fixedpt,l2e2compZmmul
21,2115,-193.84,-76.9,81.37,-84.98,-82.28,86.52,0.26,3.12,684.45,7.04,11728.68,8,fixedpt,l2e2compZmmul
22,2120,-174.8,-80.3,83.88,-81.32,-76.63,80.58,0.24,3.39,754.54,7.61,12503.81,8,fixedpt,l2e2compZmmul
23,2119,-178.96,-50.19,55.93,-74.32,-59.65,63.74,0.25,3.69,740.91,7.18,13266.25,8,fixedpt,l2e2compZmmul
24,2117,-162.84,-49.46,54.42,-59.81,-58.94,62.4,0.21,3.8,751.26,8.31,14039.77,8,fixedpt,l2e2compZmmul
25,2134,-183.24,-50.12,55.38,-59.4,-57.11,61.05,0.24,4.21,721.98,7.46,14783.12,8,fixedpt,l2e2compZmmul
26,2134,-166.77,-47.64,52.83,-55.88,-51.01,55.28,0.26,4.39,703.48,8.05,15507.92,8,fixedpt,l2e2compZmmul
27,2129,-174.02,-47.07,52.22,-58.26,-56.28,60.11,0.23,4.78,720.66,9.06,16252.48,8,fixedpt,l2e2compZmmul
28,2129,-153.76,-56.47,61.02,-53.44,-51.0,55.29,0.26,4.17,709.97,9.36,16986.98,8,fixedpt,l2e2compZmmul
29,2140,-156.83,-51.19,56.41,-57.52,-56.97,60.79,0.23,4.52,705.91,10.06,17717.16,8,fixedpt,l2e2compZmmul
30,2143,-146.46,-41.35,46.84,-51.71,-50.82,55.28,0.27,5.02,697.27,10.45,18439.48,8,fixedpt,l2e2compZmmul
31,2143,-168.08,-53.01,57.66,-52.37,-51.35,55.33,0.24,4.95,749.05,10.3,19211.52,8,fixedpt,l2e2compZmmul
32,2136,-151.02,-42.22,48.03,-53.2,-50.73,55.0,0.26,5.0,733.83,9.45,19969.86,8,fixedpt,l2e2compZmmul
33,2139,-153.97,-41.38,46.69,-51.33,-50.73,55.0,0.26,5.01,747.87,10.57,20743.61,8,fixedpt,l2e2compZmmul
34,2140,-150.59,-48.64,53.29,-52.85,-50.82,55.11,0.26,5.12,804.56,11.52,21575.48,8,fixedpt,l2e2compZmmul
35,2142,-144.36,-50.5,55.51,-51.86,-50.4,54.89,0.27,5.05,812.08,9.87,22412.97,8,fixedpt,l2e2compZmmul
36,2145,-167.37,-57.6,61.9,-52.28,-50.73,55.0,0.26,5.22,773.27,11.11,23212.27,8,fixedpt,l2e2compZmmul
37,2140,-161.34,-51.57,55.95,-53.43,-52.58,57.0,0.27,5.01,777.48,10.22,24014.77,8,fixedpt,l2e2compZmmul
38,2146,-145.74,-41.69,48.17,-50.63,-50.63,54.93,0.26,5.1,782.18,9.06,24821.59,8,fixedpt,l2e2compZmmul
39,2152,-167.15,-50.53,56.08,-51.78,-49.93,54.7,0.29,5.51,827.31,10.42,25676.47,8,fixedpt,l2e2compZmmul
40,2148,-153.79,-52.71,57.06,-51.25,-50.44,54.94,0.27,5.18,726.06,10.09,26426.3,8,fixedpt,l2e2compZmmul
41,2142,-155.19,-51.54,55.43,-50.96,-49.69,54.5,0.29,5.38,710.87,10.96,27165.73,8,fixedpt,l2e2compZmmul
42,2140,-149.95,-47.66,53.23,-50.31,-49.64,54.45,0.29,5.16,765.91,11.54,27957.95,8,fixedpt,l2e2compZmmul
43,2145,-133.06,-45.59,51.59,-51.72,-50.61,55.22,0.28,5.02,809.86,10.58,28792.98,8,fixedpt,l2e2compZmmul
44,2149,-140.4,-50.52,54.64,-50.98,-50.61,55.22,0.28,5.07,716.69,10.18,29535.17,8,fixedpt,l2e2compZmmul
45,2147,-131.41,-45.74,50.49,-50.76,-50.6,55.21,0.28,5.18,778.3,11.12,30339.25,8,fixedpt,l2e2compZmmul
46,2153,-138.38,-45.9,51.29,-53.99,-51.42,55.87,0.27,5.42,774.78,13.39,31143.5,8,fixedpt,l2e2compZmmul
47,2151,-154.31,-49.96,55.47,-51.84,-50.6,55.21,0.28,5.23,832.88,12.88,32002.59,8,fixedpt,l2e2compZmmul
48,2145,-126.34,-38.95,45.09,-49.81,-49.62,54.43,0.29,5.45,867.94,9.77,32894.51,8,fixedpt,l2e2compZmmul
49,2147,-141.9,-40.17,46.31,-50.62,-50.61,55.2,0.28,5.51,816.14,10.4,33735.67,8,fixedpt,l2e2compZmmul
50,2139,-146.07,-53.24,57.79,-50.67,-49.65,54.45,0.29,5.47,845.91,11.49,34607.08,8,fixedpt,l2e2compZmmul
51,2140,-147.48,-50.31,55.5,-52.35,-50.94,55.56,0.28,5.69,816.13,11.83,35449.39,8,fixedpt,l2e2compZmmul
52,2147,-126.68,-47.77,53.72,-51.14,-49.76,54.36,0.28,5.77,880.5,12.0,36359.32,8,fixedpt,l2e2compZmmul
53,2150,-122.56,-36.5,43.16,-51.34,-50.46,55.06,0.28,5.66,842.05,11.98,37229.3,8,fixedpt,l2e2compZmmul
54,2141,-126.35,-41.36,47.31,-50.92,-50.31,54.73,0.27,5.73,998.7,12.27,38256.0,8,fixedpt,l2e2compZmmul
55,2137,-114.06,-42.32,46.71,-51.44,-49.42,54.2,0.29,5.42,895.69,11.26,39177.45,8,fixedpt,l2e2compZmmul
56,2139,-89.85,-37.13,43.4,-50.11,-48.46,53.08,0.28,5.39,967.12,13.21,40174.14,8,fixedpt,l2e2compZmmul
57,2144,-126.56,-52.24,56.11,-49.62,-47.48,51.89,0.27,5.62,828.35,11.49,41029.43,8,fixedpt,l2e2compZmmul
58,2148,-124.48,-48.2,53.17,-48.47,-48.43,53.04,0.28,5.74,842.98,11.58,41900.2,8,fixedpt,l2e2compZmmul
59,2143,-120.89,-41.07,46.99,-48.83,-47.48,51.89,0.27,5.56,934.68,11.67,42861.28,8,fixedpt,l2e2compZmmul
60,2152,-134.42,-48.36,53.35,-49.88,-49.88,54.67,0.29,5.6,880.83,11.52,43767.16,8,fixedpt,l2e2compZmmul
61,2154,-121.9,-33.78,40.02,-49.29,-48.81,53.43,0.28,5.61,928.94,10.44,44724.13,8,fixedpt,l2e2compZmmul
62,2156,-125.23,-45.48,51.42,-50.7,-50.49,54.92,0.27,5.51,927.64,12.27,45677.34,8,fixedpt,l2e2compZmmul
63,2149,-132.85,-48.17,53.57,-48.94,-47.48,51.89,0.27,5.58,970.83,14.21,46675.7,8,fixedpt,l2e2compZmmul
64,2150,-115.21,-39.24,45.47,-50.37,-48.57,53.37,0.29,5.25,900.23,10.97,47602.13,8,fixedpt,l2e2compZmmul
65,2153,-119.63,-33.38,38.75,-50.21,-48.56,53.01,0.27,5.61,988.49,11.39,48616.66,8,fixedpt,l2e2compZmmul
66,2150,-102.75,-40.31,45.73,-48.32,-48.3,52.57,0.26,5.47,926.3,11.96,49571.83,8,fixedpt,l2e2compZmmul
67,2152,-106.15,-35.99,41.62,-48.04,-46.36,51.16,0.29,5.29,891.2,12.09,50490.03,8,fixedpt,l2e2compZmmul
68,2148,-118.34,-42.86,48.47,-50.46,-48.57,52.99,0.27,5.53,947.04,12.19,51465.81,8,fixedpt,l2e2compZmmul
69,2157,-118.58,-45.61,51.12,-47.99,-46.99,51.49,0.27,5.55,1012.16,11.35,52504.98,8,fixedpt,l2e2compZmmul
70,2164,-112.22,-40.22,46.37,-48.58,-47.42,51.85,0.27,5.56,914.41,10.83,53447.23,8,fixedpt,l2e2compZmmul
71,2165,-112.48,-41.71,45.93,-47.34,-46.44,51.03,0.28,5.81,917.31,12.04,54392.4,8,fixedpt,l2e2compZmmul
72,2161,-81.98,-35.79,41.49,-47.4,-47.4,52.19,0.29,5.45,1006.98,12.21,55426.75,8,fixedpt,l2e2compZmmul
73,2162,-112.97,-43.99,48.98,-47.7,-45.73,50.87,0.31,5.6,934.75,12.4,56389.69,8,fixedpt,l2e2compZmmul
74,2155,-110.52,-33.34,40.53,-45.13,-39.27,44.38,0.31,5.81,970.97,12.23,57387.38,8,fixedpt,l2e2compZmmul
75,2156,-116.43,-23.52,32.17,-40.37,-39.27,44.38,0.31,5.61,1051.53,11.74,58466.02,8,fixedpt,l2e2compZmmul
76,2159,-110.85,-41.47,47.12,-39.27,-39.27,44.38,0.31,5.72,910.21,11.92,59403.62,8,fixedpt,l2e2compZmmul
77,2151,-114.73,-33.6,39.46,-39.09,-39.05,44.15,0.31,6.08,997.35,11.31,60429.29,8,fixedpt,l2e2compZmmul
78,2151,-104.87,-39.39,45.48,-39.77,-39.05,44.16,0.31,5.57,959.37,12.87,61416.8,8,fixedpt,l2e2compZmmul
79,2148,-102.77,-36.66,42.36,-40.97,-39.05,44.16,0.31,5.53,857.16,14.36,62304.46,8,fixedpt,l2e2compZmmul
80,2156,-116.27,-38.6,44.59,-39.05,-38.15,43.45,0.32,5.47,970.84,14.14,63304.74,8,fixedpt,l2e2compZmmul
81,2156,-108.22,-29.79,36.11,-38.81,-38.15,43.45,0.32,5.67,979.65,13.54,64312.16,8,fixedpt,l2e2compZmmul
82,2160,-116.04,-35.82,41.85,-39.85,-38.32,43.59,0.32,5.84,1001.72,12.3,65340.72,8,fixedpt,l2e2compZmmul
83,2157,-120.4,-36.16,42.09,-40.23,-39.69,45.0,0.32,5.74,972.38,15.18,66343.34,8,fixedpt,l2e2compZmmul
84,2164,-110.98,-39.7,45.31,-39.96,-38.19,43.52,0.32,5.65,975.72,13.68,67348.02,8,fixedpt,l2e2compZmmul
85,2160,-101.17,-34.8,40.4,-38.76,-38.15,43.45,0.32,5.71,988.39,14.09,68365.93,8,fixedpt,l2e2compZmmul
86,2160,-119.03,-45.1,50.06,-38.98,-37.61,42.71,0.31,5.9,1017.13,12.62,69411.95,8,fixedpt,l2e2compZmmul
87,2154,-111.45,-27.92,35.51,-38.15,-36.43,41.53,0.31,5.79,1116.56,13.06,70557.72,8,fixedpt,l2e2compZmmul
